,quarter,roa
0,2008Q4,0.0
1,2010Q3,0.15
2,2010Q4,3.1
3,2011Q1,-3.1
4,2011Q2,2.9
5,2011Q3,0.03
6,2011Q4,-1.12
7,2012Q1,-2.91
8,2012Q2,0.08
9,2012Q3,0.05
10,2012Q4,2.16
11,2013Q1,-2.06
12,2013Q2,-2.64
13,2013Q3,-2.76
14,2013Q4,-0.76
15,2014Q1,-1.02
16,2014Q2,-1.06
17,2014Q3,-1.19
18,2014Q4,3.16
19,2015Q1,-3.2
20,2015Q2,-3.61
21,2015Q3,-3.66
22,2015Q4,-0.5
23,2016Q1,-0.72
24,2016Q2,0.07
25,2016Q3,-0.12
26,2016Q4,2.24
27,2017Q1,2.12
28,2017Q2,4.38
29,2017Q3,5.27
30,2017Q4,2.55
31,2018Q1,2.55
32,2018Q2,1.28
33,2018Q3,0.81
34,2018Q4,-0.15
35,2019Q1,0.08
36,2019Q2,-2.63
37,2019Q3,-2.7
38,2019Q4,-1.94
39,2020Q1,-1.18
40,2020Q2,0.27
41,2020Q3,-2.03
42,2020Q4,-2.02
43,2021Q1,0.53
44,2021Q2,1.89
45,2021Q3,1.28
46,2021Q4,1.98
47,2022Q1,0.8
48,2022Q2,-3.06
