quarter,s,ln_s
2010Q3,0.42535972857165155,0.04059928431212511
2010Q4,0.406430702560353,0.03072885297545538
2011Q1,0.2713787037510772,0.021627514376116822
2011Q2,0.13435688381405425,0.012341043932071496
2011Q3,0.2003369694650237,0.021628854227611183
2011Q4,0.0484645813393739,0.005846933570050872
2012Q1,0.21027361878383616,0.03448263620262255
2012Q2,0.12287000805580223,0.016110533451373216
2012Q3,0.0,0.0
2012Q4,0.0,0.0
2013Q1,0.11064016899616681,0.028127054262623196
2013Q2,0.019442122783226375,0.004969034869854241
2013Q3,0.0,0.0
2013Q4,0.04065336572316652,0.01115278518388069
2014Q1,0.0,0.0
2014Q2,0.015530349489814604,0.00293003258845864
2014Q3,0.0710130460912704,0.017828066388304704
2014Q4,0.03726730628612876,0.008094921954272813
2015Q1,0.060911147931459554,0.013112502980386395
2015Q2,0.07546935851611321,0.017296123286102815
2015Q3,0.051434431639345614,0.013097029641247235
2015Q4,0.0,0.0
2016Q1,0.0,0.0
2016Q2,0.0,0.0
2016Q3,0.0,0.0
2016Q4,0.0,0.0
2017Q1,0.004072128161547777,0.001603669433176681
2017Q2,0.0,0.0
2017Q3,0.0037539931489269022,0.0003352967794511382
2017Q4,0.15773495273116753,0.01681357820184227
2018Q1,0.08255495037137932,0.009962715835234646
2018Q2,0.0,0.0
2018Q3,0.0,0.0
2018Q4,0.0,0.0
2019Q1,0.0678709496237194,0.012686763427298896
2019Q2,0.165603116973238,0.02492746211149186
2019Q3,0.11879110064775189,0.02563569264944559
2019Q4,0.0,0.0
2020Q1,0.0,0.0
2020Q2,0.0,0.0
2020Q3,0.0,0.0
2020Q4,0.010517897094665574,0.00178263447795229
2021Q1,0.2237822864669783,0.04601005447030521
2021Q2,0.1997845369878996,0.03952736730548136
2021Q3,0.47210410798557156,0.07680418923167635
2021Q4,0.3785735179139698,0.050393929232755506
2022Q1,0.3508295156134799,0.04175058498766755
2022Q2,0.11804181175706836,0.01570769160642099
2022Q3,0.21496179434109375,0.028248673224619766
