quarter,change_perc_mean,change_perc_stdv
2010Q3,-0.85125,5.742715863062612
2010Q4,-1.4165151515151515,4.158236864687224
2011Q1,-0.013508771929824569,4.38629582222862
2011Q2,-0.7880327868852459,3.7226472747549475
2011Q3,0.1204615384615385,2.9733963276283646
2011Q4,-0.4212307692307693,3.07108872576786
2012Q1,-0.0667796610169492,3.256376471858828
2012Q2,-0.06919354838709679,3.059145009873364
2012Q3,-0.09640625,0.7712500000000001
2012Q4,-0.2796923076923077,1.2842154331910802
2013Q1,-0.4482758620689655,5.13743472675691
2013Q2,0.47683333333333333,4.093690263289519
2013Q3,-0.68,4.510206553794929
2013Q4,0.098135593220339,4.493448669653937
2014Q1,0.38392857142857145,3.8494956829417295
2014Q2,0.15885245901639344,0.7343933967582945
2014Q3,-0.0809375,3.7281633925763003
2014Q4,-0.13606060606060608,2.1704894015922402
2015Q1,0.1769642857142857,3.557876240702569
2015Q2,0.3937704918032786,5.901214328123331
2015Q3,-0.13261538461538463,5.3607681576789545
2015Q4,0.5243939393939394,2.2130439383784206
2016Q1,-0.24457627118644068,1.5121933397117635
2016Q2,-0.9175806451612903,3.297848123775275
2016Q3,0.08323076923076923,2.5723712963991923
2016Q4,-0.09923076923076923,0.8000240381003945
2017Q1,-0.1040677966101695,1.8535521523634744
2017Q2,1.697258064516129,3.5161259276181114
2017Q3,0.9293750000000001,3.0872306771552163
2017Q4,0.19092307692307692,2.6452727429540013
2018Q1,-0.07440677966101696,3.0952807633704538
2018Q2,-0.2185483870967742,2.3567578777510465
2018Q3,0.64453125,2.264451249050285
2018Q4,-0.16430769230769227,4.029409839399083
2019Q1,0.09068965517241379,0.6906718368421406
2019Q2,-0.28245901639344256,2.809613055053255
2019Q3,0.14430769230769233,2.878217747816547
2019Q4,0.0,0.0
2020Q1,0.0,0.0
2020Q2,0.0,0.0
2020Q3,0.0,0.0
2020Q4,-1.384090909090909,3.3364365962564255
2021Q1,0.7034482758620689,4.057596104394878
2021Q2,0.5658064516129032,4.117019671840097
2021Q3,0.26312500000000005,4.4341173223733525
2021Q4,-0.031212121212121226,4.009830042495189
2022Q1,0.5446551724137931,4.203708561316014
2022Q2,-0.16966666666666663,4.280656122156765
2022Q3,-0.71609375,3.9751843791469956
