,date,quarter,price,shares_est,market_cap
0,2006-09-29,2006Q3,20.2,4042234.207880062,81653130999
1,2006-12-29,2006Q4,16.5,3999829.656758368,65997189337
2,2007-03-30,2007Q1,30.6,4000173.4154166314,122405306512
3,2007-06-29,2007Q2,26.4,4000000.0,105600000000
4,2007-09-28,2007Q3,30.5,4000000.0,122000000000
5,2007-12-28,2007Q4,27.0,4000000.0,108000000000
6,2008-03-31,2008Q1,16.2,5992536.658178944,97079093862
7,2008-06-30,2008Q2,10.4,5992547.201059953,62322490891
8,2008-09-30,2008Q3,12.4,5992141.931302657,74302559948
9,2008-12-31,2008Q4,7.9,5992300.533040021,47339174211
10,2009-03-31,2009Q1,7.1,5992229.72972973,42544831081
11,2009-06-30,2009Q2,10.1,5992489.359926563,60524142535
12,2009-09-30,2009Q3,10.8,5992510.288065843,64719111111
13,2009-12-28,2009Q4,10.5,5992201.1117564095,62918111673
14,2010-03-31,2010Q1,8.4,5992490.154776079,50336917300
15,2010-06-30,2010Q2,11.8,5992617.830777967,70712890403
16,2010-09-30,2010Q3,9.5,5992628.992628993,56929975430
17,2010-12-31,2010Q4,6.6,5992529.233434388,39550692941
18,2011-03-31,2011Q1,4.0,5992649.806901706,23970599228
19,2011-06-30,2011Q2,2.8,5992433.199337905,16778812958
20,2011-09-30,2011Q3,3.1,5992041.837198727,18575329695
21,2011-12-30,2011Q4,2.6,5992696.629213483,15581011236
22,2012-03-30,2012Q1,3.1,5992515.958617654,18576799472
23,2012-06-29,2012Q2,3.6,5992201.31017989,21571924717
24,2012-09-28,2012Q3,3.9,5992029.912427433,23368916658
25,2012-12-28,2012Q4,5.3,5992413.1893784655,31759789904
26,2013-03-29,2013Q1,6.2,5992242.990654206,37151906542
27,2013-06-28,2013Q2,8.6,5992378.312835614,51534453490
28,2013-09-27,2013Q3,8.1,5992360.141296311,48538117145
29,2013-12-31,2013Q4,12.0,5992543.824859206,71910525898
30,2014-03-31,2014Q1,12.1,5992339.199029126,72507304308
31,2014-06-30,2014Q2,11.7,5992171.149523293,70108402449
32,2014-09-30,2014Q3,11.9,5992271.455910496,71308030325
33,2014-12-31,2014Q4,12.0,5992157.144912937,71905885739
34,2015-03-31,2015Q1,10.8,5992381.606039808,64717721345
35,2015-06-30,2015Q2,11.3,5992390.176409547,67714008993
36,2015-09-30,2015Q3,11.7,5992259.063346665,70109431041
37,2015-12-31,2015Q4,13.6,5992184.637928929,81493711076
38,2016-03-31,2016Q1,17.3,5992452.83018868,103669433962
39,2016-06-30,2016Q2,25.4,5992202.139877894,152201934353
40,2016-09-30,2016Q3,21.9,5992344.442525758,131232343291
41,2016-12-30,2016Q4,20.0,5992238.539281925,119844770786
42,2017-03-31,2017Q1,19.0,5940633.473720648,112872036001
43,2017-06-30,2017Q2,18.9,5940609.223438652,112277514323
44,2017-09-29,2017Q3,18.5,5940574.873506297,109900635160
45,2017-12-29,2017Q4,19.2,5940417.594943267,114056017823
46,2018-03-30,2018Q1,17.0,5940573.433474042,100989748369
47,2018-06-29,2018Q2,17.5,5940534.046851963,103959345820
48,2018-09-28,2018Q3,17.6,5940478.058475861,104552413829
49,2018-12-28,2018Q4,19.4,5940500.9908033125,115245719222
50,2019-03-29,2019Q1,13.0,5940584.571154768,77227599425
51,2019-06-28,2019Q2,12.5,5940572.381796382,74257154772
52,2019-09-30,2019Q3,12.5,5940407.418668288,74255092733
53,2019-12-31,2019Q4,13.4,5940429.979098238,79601761720
54,2020-03-31,2020Q1,12.1,5940548.145060441,71880632555
55,2020-06-30,2020Q2,10.9,5940554.078920466,64752039460
56,2020-09-30,2020Q3,10.9,5940614.368621172,64752696618
57,2020-12-31,2020Q4,13.3,5940669.297091919,79010901651
58,2021-03-31,2021Q1,13.4,5940450.934925255,79602042528
59,2021-06-30,2021Q2,14.3,5940397.350993377,84947682119
60,2021-09-30,2021Q3,16.4,5940499.522589074,97424192170
61,2021-12-31,2021Q4,15.3,5940476.770828255,90889294594
62,2022-03-31,2022Q1,15.9,5940605.454090568,94455626720
63,2022-06-30,2022Q2,12.8,5940361.8720307285,76036631962
