,quarter,roa
0,2006Q3,1.88
1,2006Q4,1.27
2,2007Q1,0.6
3,2007Q2,1.44
4,2007Q3,1.64
5,2007Q4,1.18
6,2008Q1,0.73
7,2008Q2,2.4
8,2008Q3,0.85
9,2008Q4,0.04
10,2009Q1,0.01
11,2009Q2,1.11
12,2009Q3,0.54
13,2009Q4,-0.35
14,2010Q1,-0.96
15,2010Q2,-1.23
16,2010Q3,-1.02
17,2010Q4,-2.95
18,2011Q1,-1.71
19,2011Q2,1.81
20,2011Q3,1.19
21,2011Q4,0.44
22,2012Q1,0.69
23,2012Q2,2.35
24,2012Q3,2.25
25,2012Q4,0.53
26,2013Q1,1.64
27,2013Q2,4.27
28,2013Q3,2.81
29,2013Q4,1.87
30,2014Q1,1.9
31,2014Q2,3.23
32,2014Q3,2.44
33,2014Q4,1.15
34,2015Q1,2.46
35,2015Q2,4.12
36,2015Q3,3.91
37,2015Q4,3.11
38,2016Q1,3.51
39,2016Q2,3.97
40,2016Q3,2.79
41,2016Q4,1.7
42,2017Q1,2.61
43,2017Q2,2.87
44,2017Q3,2.88
45,2017Q4,2.07
46,2018Q1,1.27
47,2018Q2,2.19
48,2018Q3,2.19
49,2018Q4,1.41
50,2019Q1,1.58
51,2019Q2,2.68
52,2019Q3,1.39
53,2019Q4,0.97
54,2020Q1,1.77
55,2020Q2,2.91
56,2020Q3,1.3
57,2020Q4,1.61
58,2021Q1,2.83
59,2021Q2,2.42
60,2021Q3,-0.61
61,2021Q4,2.06
62,2022Q1,2.28
63,2022Q2,1.4
