,quarter,roa
0,2009Q2,11.93
1,2009Q3,4.97
2,2009Q4,0.56
3,2010Q1,0.45
4,2010Q2,6.48
5,2010Q3,3.08
6,2010Q4,0.86
7,2011Q1,0.75
8,2011Q2,4.19
9,2011Q3,3.05
10,2011Q4,1.73
11,2012Q1,0.71
12,2012Q2,5.04
13,2012Q3,3.03
14,2012Q4,0.26
15,2013Q1,0.42
16,2013Q2,6.43
17,2013Q3,3.46
18,2013Q4,-0.29
19,2014Q1,0.29
20,2014Q2,5.4
21,2014Q3,2.62
22,2014Q4,0.33
23,2015Q1,0.26
24,2015Q2,5.24
25,2015Q3,2.48
26,2015Q4,0.35
27,2016Q1,0.31
28,2016Q2,5.17
29,2016Q3,2.5
30,2016Q4,0.3
31,2017Q1,0.37
32,2017Q2,5.63
33,2017Q3,1.98
34,2017Q4,-0.08
35,2018Q1,0.44
36,2018Q2,5.27
37,2018Q3,2.17
38,2018Q4,0.4
39,2019Q1,0.52
40,2019Q2,6.15
41,2019Q3,1.9
42,2019Q4,0.76
43,2020Q1,0.24
44,2020Q2,4.81
45,2020Q3,2.4
46,2020Q4,1.58
47,2021Q1,0.6
48,2021Q2,5.29
49,2021Q3,1.24
50,2021Q4,1.16
51,2022Q1,0.36
52,2022Q2,4.65
