,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2009Q2,,0.0,,,
1,2009Q3,,0.0,,,
2,2010Q2,2637198.0,11367.0,232004750.59382424,,
3,2010Q3,2876730.0,12400.0,231994354.83870968,-10395.755114555359,-0.004481037963955131
4,2015Q1,,0.0,,,
5,2015Q3,,0.0,,,
6,2015Q4,5182879.0,22339.0,232010340.65983257,,
7,2016Q1,,0.0,,,
8,2016Q2,,0.0,,,
9,2016Q3,5693442.0,24540.0,232006601.46699268,,
10,2016Q4,5670000.0,24439.0,232006219.5670854,-381.8999072909355,-0.0001646076161249237
11,2017Q1,6629046.0,0.0,inf,inf,
12,2017Q2,6307133.0,27196.0,231913994.7051037,-inf,-inf
13,2017Q3,6585105.0,28395.0,231910723.7189646,-3270.986139088869,-0.0014104505762539616
14,2017Q4,6707647.0,28921.0,231929981.67421597,19257.9552513659,0.00830334875739217
15,2018Q1,4623985.0,19933.0,231976370.84232178,46389.16810581088,0.01999736780835423
16,2018Q2,4805561.0,20719.0,231939813.6975723,-36557.14474949241,-0.015761478879671553
17,2018Q3,4968919.0,21424.0,231932365.57132187,-7448.12625041604,-0.003211335439135016
18,2018Q4,4966495.0,21416.0,231905818.07994023,-26547.491381645203,-0.01144753141660897
19,2019Q1,5002708.0,21572.0,231907472.64973113,1654.5697908997536,0.0007134611800106959
20,2019Q2,5220838.0,22514.0,231892955.49435908,-14517.155372053385,-0.006260283043572888
21,2019Q3,5143363.0,22180.0,231891929.6663661,-1025.8279929757118,-0.0004423733048630106
22,2019Q4,5207995.0,22459.0,231888997.72919542,-2931.9371706843376,-0.001264370970333104
23,2020Q1,5083165.0,21921.0,231885634.77943525,-3362.949760168791,-0.0014502622223095268
24,2020Q2,5288947.0,22809.0,231879828.1380157,-5806.641419559717,-0.002504159790951537
25,2020Q3,5617611.0,24227.0,231873983.5720477,-5844.565967977047,-0.0025205785823578727
26,2020Q4,5796948.0,25001.0,231868645.25418982,-5338.317857891321,-0.0023023026041486126
27,2021Q1,5118495.0,22074.0,231878907.31176952,10262.057579696178,0.004425610633872133
28,2021Q2,5267977.0,22720.0,231865184.85915494,-13722.452614575624,-0.005918289381353756
29,2021Q3,5405534.0,23313.0,231867799.0820572,2614.2229022681713,0.0011274626802935267
30,2021Q4,4757702.0,20519.0,231868122.22817877,323.14612156152725,0.000139366342581376
31,2022Q1,4869329.0,21001.0,231861768.4872149,-6353.740963876247,-0.0027403141989864534
32,2022Q2,4055556.0,17496.0,231799039.78052127,-62728.70669361949,-0.02706167668037543
