,quarter,roa
0,2009Q3,0.0
1,2009Q4,1.52
2,2010Q1,0.72
3,2010Q2,0.9
4,2010Q3,1.05
5,2010Q4,1.78
6,2011Q1,0.25
7,2011Q2,2.09
8,2011Q3,0.46
9,2011Q4,-0.91
10,2012Q1,-0.82
11,2012Q2,-0.02
12,2012Q3,0.5
13,2012Q4,0.39
14,2013Q1,-1.94
15,2013Q2,0.03
16,2013Q3,0.53
17,2013Q4,2.22
18,2014Q1,-0.73
19,2014Q2,0.07
20,2014Q3,0.78
21,2014Q4,0.92
22,2015Q1,0.1
23,2015Q2,0.92
24,2015Q3,0.24
25,2015Q4,0.63
26,2016Q1,0.27
27,2016Q2,0.47
28,2016Q3,0.92
29,2016Q4,0.89
30,2017Q1,0.85
31,2017Q2,0.95
32,2017Q3,0.96
33,2017Q4,0.67
34,2018Q1,0.24
35,2018Q2,0.87
36,2018Q3,0.16
37,2018Q4,0.07
38,2019Q1,0.03
39,2019Q2,0.04
40,2019Q3,-0.29
41,2019Q4,0.34
42,2020Q1,-1.34
43,2020Q2,-0.55
44,2020Q3,0.11
45,2020Q4,1.68
46,2021Q1,0.1
47,2021Q2,0.09
48,2021Q3,-0.17
49,2021Q4,0.22
50,2022Q1,0.02
51,2022Q2,0.03
