,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2007Q1,134789.0,43460.0,32873.0,33555.0,33555.0,231293.0,1727858.0,1261145.0,146189.0,466713.0,0.0,839.0,11668.0,0.0,24.89,7.03,2.38
1,2007Q3,214440.0,50576.0,24418.0,24432.0,24432.0,347267.0,1771807.0,1246835.0,172414.0,524972.0,0.0,1450.0,13124.0,0.0,11.39,9.31,2.76
2,2007Q4,185257.0,41652.0,15808.0,96028.0,96028.0,351520.0,1741280.0,1120280.0,84632.0,621000.0,0.0,3724.0,15525.0,15.98,51.84,16.76,5.47
3,2008Q1,159250.0,43779.0,24377.0,22484.0,22484.0,475484.0,1892534.0,1089097.0,89714.0,803437.0,0.0,2825.0,13391.0,8.67,14.12,3.16,1.24
4,2008Q2,186254.0,30766.0,15183.0,14630.0,14630.0,860839.0,2246425.0,1465015.0,117804.0,781410.0,0.0,2936.0,13023.0,5.31,7.86,1.85,0.71
5,2008Q3,198401.0,33961.0,3045.0,2782.0,2782.0,706195.0,2587027.0,1804104.0,122001.0,782924.0,0.0,2459.0,13136.0,6.95,1.4,0.36,0.12
6,2008Q4,209204.0,36641.0,3270.0,1474.0,1474.0,131758.0,3415408.0,2631010.0,265927.0,784398.0,0.0,692.0,13073.0,17.05,0.7,0.19,0.05
7,2009Q1,233445.0,56515.0,4027.0,2913.0,2913.0,187058.0,3397702.0,2618740.0,307770.0,778962.0,0.0,365.0,12983.0,25.19,1.25,0.37,0.09
8,2009Q2,290774.0,61236.0,11002.0,9222.0,9222.0,133715.0,3287275.0,2523301.0,660903.0,763975.0,0.0,275.0,12818.0,51.27,3.17,1.2,0.28
9,2009Q3,312775.0,72288.0,17391.0,17054.0,17054.0,125280.0,3194209.0,2414680.0,608387.0,779529.0,0.0,514.0,12992.0,30.9,5.45,2.21,0.53
10,2009Q4,328026.0,85151.0,6222.0,5118.0,5118.0,212042.0,3185978.0,2496475.0,641434.0,689502.0,0.0,551.0,11492.0,23.57,1.56,0.7,0.16
11,2010Q1,342467.0,103602.0,19214.0,17988.0,17988.0,198921.0,3235871.0,2237123.0,443777.0,998748.0,0.0,756.0,12505.0,16.66,5.25,2.02,0.55
12,2010Q2,320365.0,99521.0,18392.0,15439.0,15439.0,209519.0,3133395.0,2144022.0,450410.0,989373.0,0.0,792.0,12388.0,15.53,4.82,1.55,0.48
13,2010Q3,328815.0,91699.0,17903.0,16081.0,16081.0,267322.0,3078512.0,2072934.0,420771.0,1005578.0,0.0,725.0,12591.0,14.07,4.89,1.61,0.52
14,2010Q4,359393.0,106278.0,44509.0,39377.0,39377.0,332209.0,3063964.0,2027081.0,445348.0,1036883.0,0.0,1140.0,12983.0,7.81,10.96,3.86,1.28
15,2011Q1,400901.0,103751.0,19584.0,17613.0,17613.0,386523.0,3141927.0,2093572.0,490382.0,1048355.0,0.0,1114.0,13126.0,6.46,4.39,1.69,0.57
