,quarter,roa
0,2007Q4,2.34
1,2008Q1,0.09
2,2008Q2,2.81
3,2008Q3,3.66
4,2008Q4,0.76
5,2009Q1,0.05
6,2009Q2,3.17
7,2009Q3,2.95
8,2009Q4,1.11
9,2010Q1,-0.63
10,2010Q2,1.5
11,2010Q3,2.11
12,2010Q4,0.8
13,2011Q1,-2.43
14,2011Q2,2.48
15,2011Q3,1.65
16,2011Q4,1.31
17,2012Q1,-2.46
18,2012Q2,-0.96
19,2012Q3,1.31
20,2012Q4,1.77
21,2013Q1,-2.42
22,2013Q2,0.45
23,2013Q3,2.32
24,2013Q4,0.71
25,2014Q1,-2.52
26,2014Q2,0.91
27,2014Q3,2.05
28,2014Q4,0.44
29,2015Q1,-2.32
30,2015Q2,0.06
31,2015Q3,0.48
32,2015Q4,0.25
33,2016Q1,0.07
34,2016Q2,0.11
35,2016Q3,0.12
36,2016Q4,0.01
37,2017Q1,0.04
38,2017Q2,0.27
39,2017Q3,0.03
40,2017Q4,0.0
41,2018Q1,0.08
42,2018Q2,1.22
43,2018Q3,0.0
44,2018Q4,-1.46
45,2019Q1,-0.03
46,2019Q2,-0.17
47,2019Q3,0.01
48,2019Q4,1.3
49,2020Q1,0.28
50,2020Q2,1.35
51,2020Q3,0.0
52,2020Q4,0.67
53,2021Q1,0.69
54,2021Q2,0.5
55,2021Q3,0.16
56,2021Q4,7.33
57,2022Q1,2.86
58,2022Q2,2.95
