,date,quarter,price,shares_est,market_cap
0,2007-12-28,2007Q4,45.5,1000000.0,45500000000
1,2008-03-31,2008Q1,17.4,1000000.0,17400000000
2,2008-06-30,2008Q2,12.5,1000000.0,12500000000
3,2008-09-30,2008Q3,12.6,1000000.0,12600000000
4,2008-12-31,2008Q4,8.1,1000000.0,8100000000
5,2009-03-31,2009Q1,6.6,1000000.0,6600000000
6,2009-06-30,2009Q2,11.5,1000000.0,11500000000
7,2009-09-30,2009Q3,10.5,1000000.0,10500000000
8,2009-12-31,2009Q4,9.6,1000000.0,9600000000
9,2010-03-31,2010Q1,8.9,1000000.0,8900000000
10,2010-06-30,2010Q2,14.0,1000000.0,14000000000
11,2010-09-30,2010Q3,9.4,1000000.0,9400000000
12,2010-12-31,2010Q4,7.9,1000000.0,7900000000
13,2011-03-31,2011Q1,6.0,1000000.0,6000000000
14,2011-06-30,2011Q2,4.4,1000000.0,4400000000
15,2011-09-30,2011Q3,4.0,1000000.0,4000000000
16,2011-12-30,2011Q4,3.5,1000000.0,3500000000
17,2012-03-30,2012Q1,4.7,1000000.0,4700000000
18,2012-06-29,2012Q2,3.8,1000000.0,3800000000
19,2012-09-28,2012Q3,3.2,1000000.0,3200000000
20,2012-12-28,2012Q4,2.7,1000000.0,2700000000
21,2013-03-29,2013Q1,4.0,1000000.0,4000000000
22,2013-06-28,2013Q2,5.3,1000000.0,5300000000
23,2013-09-27,2013Q3,4.3,1000000.0,4300000000
24,2013-12-31,2013Q4,4.9,1000000.0,4900000000
25,2014-03-31,2014Q1,5.3,1000000.0,5300000000
26,2014-06-30,2014Q2,5.0,1000000.0,5000000000
27,2014-09-30,2014Q3,4.9,1000000.0,4900000000
28,2014-12-31,2014Q4,14.4,1000000.0,14400000000
29,2015-03-31,2015Q1,17.8,1000000.0,17800000000
30,2015-06-30,2015Q2,11.0,1000000.0,11000000000
31,2015-09-30,2015Q3,10.0,1000000.0,10000000000
32,2015-12-31,2015Q4,25.2,16500148.529557385,415803742945
33,2016-03-31,2016Q1,31.8,16499631.59445918,524688284704
34,2016-06-30,2016Q2,26.3,16500588.58151854,433965479694
35,2016-09-30,2016Q3,34.4,16499449.056049364,567581047528
36,2016-12-30,2016Q4,34.9,16419085.92321755,573026098720
37,2017-03-31,2017Q1,24.7,32218036.191041235,795785493919
38,2017-06-30,2017Q2,28.1,32218604.651162792,905342790698
39,2017-09-29,2017Q3,32.6,32219232.291254453,1050346972695
40,2017-12-29,2017Q4,6.9,32220122.675108824,222318846458
41,2018-03-30,2018Q1,3.3,32218374.558303885,106320636042
42,2018-06-29,2018Q2,2.7,32219885.95866001,86993692088
43,2018-09-28,2018Q3,3.1,32220417.221482467,99883293387
44,2018-12-28,2018Q4,2.1,32217904.79624955,67657600072
45,2019-03-29,2019Q1,1.7,32219864.60543599,54773769829
46,2019-06-28,2019Q2,1.1,32218423.464711275,35440265811
47,2019-09-30,2019Q3,1.2,32217887.047924463,38661464458
48,2019-12-31,2019Q4,0.8,32220396.080032665,25776316864
49,2020-03-31,2020Q1,1.0,32217963.21035865,32217963210
50,2020-06-30,2020Q2,5.0,32217895.2719878,161089476360
51,2020-09-30,2020Q3,3.4,32218892.83900457,109544235653
52,2020-12-31,2020Q4,2.8,32219465.456379224,90214503278
53,2021-03-31,2021Q1,4.5,32218602.31271996,144983710407
54,2021-06-30,2021Q2,4.2,32220166.049814943,135324697409
55,2021-09-30,2021Q3,4.8,32219634.10976707,154654243727
56,2021-12-31,2021Q4,12.2,32219681.54045547,393080114794
57,2022-03-31,2022Q1,13.2,32220131.784289926,425305739553
58,2022-06-30,2022Q2,6.6,32219823.60352793,212650835783
