,quarter,roa
0,2004Q4,3.4
1,2005Q1,2.07
2,2005Q2,1.85
3,2005Q3,1.5
4,2005Q4,1.27
5,2006Q1,1.32
6,2006Q2,1.47
7,2006Q3,2.04
8,2006Q4,1.43
9,2007Q1,1.82
10,2007Q2,1.93
11,2007Q3,1.27
12,2007Q4,1.39
13,2008Q1,1.83
14,2008Q2,2.28
15,2008Q3,1.63
16,2008Q4,-3.34
17,2009Q1,0.96
18,2009Q2,1.27
19,2009Q3,1.89
20,2009Q4,1.89
21,2010Q1,0.97
22,2010Q2,0.0
23,2010Q3,1.09
24,2010Q4,1.36
25,2011Q1,1.59
26,2011Q2,1.71
27,2011Q3,1.34
28,2011Q4,1.74
29,2012Q1,0.84
30,2012Q2,0.96
31,2012Q3,1.13
32,2012Q4,0.11
33,2013Q1,0.49
34,2013Q2,1.13
35,2013Q3,0.87
36,2013Q4,0.98
37,2014Q1,0.94
38,2014Q2,1.8
39,2014Q3,1.35
40,2014Q4,0.96
41,2015Q1,1.48
42,2015Q2,9.66
43,2015Q3,1.12
44,2015Q4,3.45
45,2016Q1,1.77
46,2016Q2,2.76
47,2016Q3,2.59
48,2016Q4,4.94
49,2017Q1,2.37
50,2017Q2,1.41
51,2017Q3,1.12
52,2017Q4,2.4
53,2018Q1,0.89
54,2018Q2,1.09
55,2018Q3,0.74
56,2018Q4,1.3
57,2019Q1,0.68
58,2019Q2,2.12
59,2019Q3,1.24
60,2019Q4,1.35
61,2020Q1,1.32
62,2020Q2,2.14
63,2020Q3,2.29
64,2020Q4,1.86
65,2021Q1,2.12
66,2021Q2,3.96
67,2021Q3,0.54
68,2021Q4,1.62
69,2022Q1,1.58
70,2022Q2,3.13
