,quarter,roa
0,2007Q4,1.94
1,2008Q1,0.37
2,2008Q2,1.63
3,2008Q3,1.04
4,2008Q4,0.71
5,2009Q1,0.83
6,2009Q2,1.01
7,2009Q3,0.77
8,2009Q4,1.43
9,2010Q1,0.87
10,2010Q2,1.18
11,2010Q3,10.73
12,2010Q4,1.6
13,2011Q1,1.48
14,2011Q2,3.69
15,2011Q3,2.66
16,2011Q4,0.43
17,2012Q1,0.88
18,2012Q2,0.46
19,2012Q3,1.42
20,2012Q4,1.94
21,2013Q1,1.78
22,2013Q2,1.51
23,2013Q3,1.84
24,2013Q4,0.92
25,2014Q1,0.93
26,2014Q2,1.34
27,2014Q3,1.83
28,2014Q4,0.11
29,2015Q1,1.11
30,2015Q2,1.09
31,2015Q3,1.51
32,2015Q4,0.15
33,2016Q1,7.06
34,2016Q2,0.95
35,2016Q3,1.24
36,2016Q4,0.84
37,2017Q1,1.08
38,2017Q2,1.34
39,2017Q3,1.41
40,2017Q4,1.07
41,2018Q1,0.84
42,2018Q2,1.17
43,2018Q3,1.26
44,2018Q4,1.17
45,2019Q1,0.67
46,2019Q2,0.9
47,2019Q3,0.94
48,2019Q4,0.69
49,2020Q1,-1.14
50,2020Q2,0.17
51,2020Q3,1.66
52,2020Q4,1.91
53,2021Q1,0.56
54,2021Q2,0.99
55,2021Q3,0.84
56,2021Q4,0.99
57,2022Q1,1.35
58,2022Q2,1.34
