,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2014Q4,51173.0,14621.0,3499965.8026126805,,
1,2015Q1,54608.0,15602.0,3500064.0943468786,98.29173419810832,0.002808283835626439
2,2015Q2,58164.0,16618.0,3500060.1757130823,-3.918633796274662,-0.00011195904068924477
3,2015Q3,94030.0,12793.0,7350113.343234582,3850053.1675214996,52.38086799117573
4,2015Q4,93883.0,12773.0,7350113.520707743,0.17747316136956215,2.4145635420400043e-06
5,2016Q1,170232.0,11863.0,14349827.193795836,6999713.673088092,48.77907990497911
6,2016Q2,223590.0,11555.0,19350064.906966683,5000237.713170847,25.840935093559253
7,2016Q3,233002.0,12041.0,19350718.378872186,653.471905503422,0.0033769904181795455
8,2016Q4,427628.0,11050.0,38699366.5158371,19348648.136964917,49.99732522507
9,2017Q1,436372.0,11276.0,38699184.10783966,-182.40799744427204,-0.00047134843188417487
10,2017Q2,455687.0,11775.0,38699532.908704884,348.8008652254939,0.0009013051037291366
11,2017Q3,465849.0,10943.0,42570501.69057845,3870968.781873569,9.093077666806726
12,2017Q4,478667.0,11244.0,42570882.24831021,380.55773175507784,0.0008939390298169908
13,2018Q1,490662.0,11526.0,42570015.616866216,-866.6314439922571,-0.0020357790135479732
14,2018Q2,501597.0,10712.0,46825709.48469007,4255693.867823854,9.088370287726825
15,2018Q3,502531.0,10732.0,46825475.21431234,-234.27037773281336,-0.0005003053928670177
16,2018Q4,503334.0,10749.0,46826123.36031259,648.146000251174,0.0013841547276162288
17,2019Q1,516471.0,11029.0,46828452.26221779,2328.9019052013755,0.00497326260573507
18,2019Q2,528910.0,11295.0,46826914.563966356,-1537.6982514336705,-0.003283791524067102
19,2019Q3,537826.0,11485.0,46828558.98998694,1644.4260205850005,0.003511587919962726
20,2019Q4,538088.0,11491.0,46826908.01496824,-1650.9750187024474,-0.0035256972725483233
21,2020Q1,534748.0,11420.0,46825569.17688266,-1338.838085576892,-0.002859203014744909
22,2020Q2,537064.0,11469.0,46827447.90304299,1878.72616032511,0.00401201911369384
23,2020Q3,538515.0,11500.0,46827391.30434783,-56.598695158958435,-0.00012086664147294355
24,2020Q4,546170.0,10603.0,51510893.14344997,4683501.839102142,9.09225515865024
25,2021Q1,546666.0,10613.0,51509092.62225573,-1800.521194241941,-0.0034955405008706814
26,2021Q2,546830.0,10616.0,51509984.92840995,892.3061542212963,0.0017322974476918387
27,2021Q3,548729.0,10653.0,51509340.09199286,-644.8364170864224,-0.0012518825050656442
28,2021Q4,553186.0,10739.0,51511872.61383741,2532.521844550967,0.004916384740147588
29,2022Q1,1053688.0,10380.0,101511368.01541425,49999495.40157684,49.255070027215616
30,2022Q2,1105596.0,10892.0,101505325.00918105,-6043.006233200431,-0.005953388388888807
