quarter,trend
2005Q1,100.0
2005Q2,0.0
2005Q3,0.0
2005Q4,0.0
2006Q1,32.0
2006Q2,68.0
2006Q3,0.0
2006Q4,26.0
2007Q1,33.0
2007Q2,0.0
2007Q3,0.0
2007Q4,0.0
2008Q1,25.0
2008Q2,0.0
2008Q3,6.0
2008Q4,6.0
2009Q1,16.0
2009Q2,8.0
2009Q3,0.0
2009Q4,7.0
2010Q1,9.0
2010Q2,3.0
2010Q3,0.0
2010Q4,8.0
2011Q1,5.0
2011Q2,5.0
2011Q3,6.0
2011Q4,6.0
2012Q1,4.0
2012Q2,7.0
2012Q3,8.0
2012Q4,5.0
2013Q1,10.0
2013Q2,9.0
2013Q3,10.0
2013Q4,6.0
2014Q1,9.0
2014Q2,9.0
2014Q3,10.0
2014Q4,5.0
2015Q1,8.0
2015Q2,7.0
2015Q3,8.0
2015Q4,7.0
2016Q1,6.0
2016Q2,7.0
2016Q3,10.0
2016Q4,7.0
2017Q1,6.0
2017Q2,7.0
2017Q3,8.0
2017Q4,5.0
2018Q1,6.0
2018Q2,6.0
2018Q3,6.0
2018Q4,6.0
2019Q1,5.0
2019Q2,5.0
2019Q3,6.0
2019Q4,6.0
2020Q1,6.0
2020Q2,7.0
2020Q3,6.0
2020Q4,5.0
2021Q1,6.0
2021Q2,7.0
2021Q3,6.0
2021Q4,7.0
2022Q1,8.0
2022Q2,6.0
2022Q3,7.0
