quarter,s,ln_s
2017Q1,0.36632533167150555,0.07309820101179759
2017Q2,0.4737960488726489,0.10073894644401067
2017Q3,0.2600361646667805,0.0643648699403128
2017Q4,0.17223311936560481,0.05430159230245364
2018Q1,0.19344652725237735,0.0767137278242966
2018Q2,0.23583355945249704,0.11346432682761745
2018Q3,0.20253256755250487,0.116755120705218
2018Q4,0.1498015427971623,0.08815374674796767
2019Q1,0.09409522894805881,0.03802699982383657
2019Q2,0.1613780547969116,0.058941183555402496
2019Q3,0.11977674400344901,0.0403463888481724
2019Q4,0.048218664090767895,0.017423116845092342
2020Q1,0.21029291333686334,0.06517958346814758
2020Q2,0.2444346731997152,0.05579196097820122
2020Q3,0.1345625166087211,0.02204829098141477
2020Q4,0.03584545812919188,0.0056671656033862525
2021Q1,0.27665458737413495,0.037012616552559816
2021Q2,0.4429466481537824,0.07442248554682994
2021Q3,0.3662290162529849,0.06380241716067507
2021Q4,0.545024179142197,0.08413200031059032
2022Q1,0.54900568846054,0.08769266836900937
2022Q2,0.359617949438177,0.06245496808036609
2022Q3,0.3122246810382453,0.052655037153013534
