,date,quarter,price,shares_est,market_cap
0,2017-03-31,2017Q1,5.7,5577440.093512566,31791408533
1,2017-06-30,2017Q2,4.2,5577045.957237651,23423593020
2,2017-09-29,2017Q3,3.8,5577111.183567003,21193022498
3,2017-12-29,2017Q4,3.0,5577361.563517915,16732084691
4,2018-03-30,2018Q1,2.3,6134802.158273381,14110044964
5,2018-06-29,2018Q2,2.3,6134937.334187174,14110355869
6,2018-09-28,2018Q3,1.7,6134853.239800627,10429250508
7,2018-12-28,2018Q4,2.3,6134979.793444095,14110453525
8,2019-03-29,2019Q1,2.4,6134781.82473855,14723476379
9,2019-06-28,2019Q2,3.4,6135135.135135135,20859459459
10,2019-09-30,2019Q3,2.9,6135144.927536231,17791920290
11,2019-12-31,2019Q4,2.9,6134895.786743,17791197782
12,2020-03-31,2020Q1,3.0,6135113.413109484,18405340239
13,2020-06-30,2020Q2,7.8,6134800.671793512,47851445240
14,2020-09-30,2020Q3,6.5,6135180.152537915,39878670991
15,2020-12-31,2020Q4,8.3,6134845.397359794,50919216798
16,2021-03-31,2021Q1,7.0,6134779.102070078,42943453714
17,2021-06-30,2021Q2,6.3,6134751.773049645,38648936170
18,2021-09-30,2021Q3,6.0,6134725.896196296,36808355377
19,2021-12-31,2021Q4,7.2,6134785.270707601,44170453949
20,2022-03-31,2022Q1,7.0,6134951.456310679,42944660194
21,2022-06-30,2022Q2,4.8,6134910.20586947,29447568988
