,quarter,roa
0,2011Q2,1.22
1,2011Q3,1.16
2,2011Q4,1.13
3,2012Q1,5.34
4,2012Q2,5.37
5,2012Q3,5.13
6,2012Q4,4.85
7,2013Q1,-0.1
8,2013Q2,1.37
9,2013Q3,1.43
10,2013Q4,1.95
11,2014Q1,5.66
12,2014Q2,3.71
13,2014Q3,3.16
14,2014Q4,2.59
15,2015Q1,2.53
16,2015Q2,2.72
17,2015Q3,2.65
18,2015Q4,2.5
19,2016Q1,2.52
20,2016Q2,2.75
21,2016Q3,2.75
22,2016Q4,2.65
23,2017Q1,2.74
24,2017Q2,2.87
25,2017Q3,2.69
26,2017Q4,2.79
27,2018Q1,2.73
28,2018Q2,2.44
29,2018Q3,2.62
30,2018Q4,2.7
31,2019Q1,2.71
32,2019Q2,2.72
33,2019Q3,2.72
34,2019Q4,3.06
35,2020Q1,3.05
36,2020Q2,1.1
37,2020Q3,0.44
38,2020Q4,0.64
39,2021Q1,0.89
40,2021Q2,1.61
41,2021Q3,1.46
42,2021Q4,1.39
43,2022Q1,1.08
44,2022Q2,1.08
