,date,quarter,price,shares_est,market_cap
0,2011-09-30,2011Q3,8.8,70971626.35672165,624550311939
1,2011-12-30,2011Q4,6.5,69465969.8790223,451528804214
2,2012-03-30,2012Q1,9.2,69461710.81059454,639047739457
3,2012-06-29,2012Q2,8.3,69466643.85904892,576573144030
4,2012-09-28,2012Q3,8.5,69466437.32169828,590464717234
5,2012-12-28,2012Q4,9.0,69463873.66009328,625174862941
6,2013-03-29,2013Q1,8.0,69466570.55325283,555732564426
7,2013-06-28,2013Q2,8.0,69465525.09336005,555724200747
8,2013-09-30,2013Q3,8.0,69350105.37407798,554800842993
9,2013-12-31,2013Q4,9.9,69352115.04499201,686585938945
10,2014-03-31,2014Q1,10.8,69351631.19401759,748997616895
11,2014-06-30,2014Q2,9.1,69353971.66165736,631121142121
12,2014-09-30,2014Q3,10.1,69351168.04822908,700446797287
13,2014-12-31,2014Q4,10.6,69577967.4796748,737526455285
14,2015-03-31,2015Q1,10.3,69578730.7597333,716660926825
15,2015-06-30,2015Q2,12.9,69577567.43173061,897550619869
16,2015-09-30,2015Q3,14.5,69574799.2790431,1008834589546
17,2015-12-31,2015Q4,16.7,69578846.6556493,1161966739149
18,2016-03-31,2016Q1,16.0,69575427.94502066,1113206847120
19,2016-06-30,2016Q2,16.1,70972940.02925402,1142664334471
20,2016-09-30,2016Q3,22.6,70972574.50856055,1603980183893
21,2016-12-30,2016Q4,21.9,70972319.14398697,1554293789253
22,2017-03-31,2017Q1,24.1,70974225.96855244,1710478845842
23,2017-06-30,2017Q2,20.5,70974978.22472088,1454987053607
24,2017-09-29,2017Q3,20.65,88720167.65285996,1832071462032
25,2017-12-29,2017Q4,22.7,88715701.6801644,2013846428140
26,2018-03-30,2018Q1,18.7,88718170.26683609,1659029783990
27,2018-06-29,2018Q2,18.0,88719703.11233082,1596954656022
28,2018-09-28,2018Q3,18.0,88715985.35692495,1596887736425
29,2018-12-28,2018Q4,18.1,88719211.52929966,1605817728680
30,2019-03-29,2019Q1,16.5,88718685.70359749,1463858314109
31,2019-06-28,2019Q2,17.0,88716953.49688758,1508188209447
32,2019-09-30,2019Q3,16.8,88719445.43615375,1490486683327
33,2019-12-31,2019Q4,19.5,88718809.3730209,1730016782774
34,2020-03-31,2020Q1,14.55,88717314.9157882,1290836932025
35,2020-06-30,2020Q2,17.3,88717382.31646092,1534810714075
36,2020-09-30,2020Q3,18.7,88718354.79754032,1659033234714
37,2020-12-31,2020Q4,21.65,88717908.74752682,1920742724384
38,2021-03-31,2021Q1,20.2,88716677.24989899,1792076880448
39,2021-06-30,2021Q2,21.5,88720212.17197096,1907484561697
40,2021-09-30,2021Q3,26.25,88715871.42932296,2328791625020
41,2021-12-31,2021Q4,29.15,88719261.47704591,2586166472056
42,2022-03-31,2022Q1,30.9,88717844.11595316,2741381383183
43,2022-06-30,2022Q2,27.0,110896769.70731398,2994212782097
