,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2009Q1,2721.0,-29997.0,-35732.0,-35680.0,-35680.0,98944.0,,331172.0,64650.0,64027.0,266523.0,,-1081.0,8074.0,0.0,-1311.13,0.0,0.0
1,2009Q2,28103.0,36610.0,30574.0,30911.0,30911.0,304142.0,,529498.0,232097.0,231503.0,297401.0,0.0,-145.0,9012.0,0.0,109.99,14.51,8.15
2,2009Q3,48333.0,47247.0,40658.0,40974.0,40974.0,544979.0,,788989.0,450689.0,450132.0,338300.0,0.0,1097.0,10252.0,0.0,84.78,12.75,5.47
3,2009Q4,66450.0,24292.0,16263.0,16843.0,16843.0,743547.0,,912792.0,557633.0,557100.0,355160.0,0.0,1608.0,10762.0,0.0,25.35,12.15,4.73
4,2010Q1,34750.0,18505.0,7584.0,8142.0,8142.0,799763.0,,964123.0,587248.0,586718.0,376875.0,0.0,2935.0,11420.0,0.0,23.43,28.33,12.13
5,2010Q2,70320.0,41349.0,27432.0,27703.0,27703.0,790712.0,,1037742.0,633164.0,632655.0,404578.0,0.0,2838.0,12260.0,5.95,39.4,25.4,10.12
6,2010Q3,25780.0,-10785.0,-25327.0,-25488.0,-25488.0,749308.0,,875642.0,504442.0,503933.0,371200.0,0.0,818.0,10612.0,14.06,-98.87,7.22,2.87
7,2010Q4,67559.0,33942.0,15597.0,18311.0,18311.0,960788.0,,1081997.0,692487.0,691567.0,389510.0,0.0,844.0,11135.0,11.85,27.1,7.44,2.9
8,2011Q1,42652.0,-11028.0,-24874.0,-25033.0,-25033.0,1291404.0,,1413522.0,1048883.0,1048001.0,364639.0,0.0,-132.0,10424.0,-75.22,-58.69,-1.18,-0.41
9,2011Q2,53564.0,-21030.0,-35654.0,-34765.0,-34765.0,1163066.0,,1283056.0,953183.0,952326.0,329873.0,0.0,-1938.0,9430.0,-4.13,-64.9,-18.41,-5.76
10,2011Q3,43086.0,4690.0,-6822.0,-5856.0,-5856.0,872950.0,,996821.0,672804.0,671972.0,324017.0,0.0,-1353.0,9263.0,-3.69,-13.59,-13.45,-3.97
11,2011Q4,22271.0,-42486.0,-61036.0,-60688.0,-60688.0,872638.0,,912529.0,649200.0,648446.0,263329.0,0.0,-3612.0,7528.0,-0.97,-272.5,-39.42,-10.97
12,2012Q1,28291.0,13115.0,2948.0,3189.0,3189.0,812325.0,,851316.0,584798.0,584059.0,266518.0,0.0,-2805.0,7619.0,-2.0,11.27,-33.16,-9.71
13,2012Q2,38491.0,10117.0,-14.0,105.0,105.0,653810.0,,691770.0,425147.0,424442.0,266623.0,0.0,-1808.0,7622.0,-2.77,0.27,-22.58,-7.33
14,2012Q3,15121.0,-2081.0,-10994.0,-10768.0,-10768.0,632266.0,,669696.0,413840.0,413142.0,255856.0,0.0,-1949.0,7314.0,-1.54,-71.21,-25.91,-8.72
15,2012Q4,19779.0,-3872.0,-20398.0,-20164.0,-20164.0,564548.0,,600377.0,364685.0,363884.0,235692.0,0.0,-790.0,6738.0,-4.94,-101.94,-10.79,-3.93
16,2013Q1,22733.0,8661.0,-58.0,127.0,127.0,600594.0,,637008.0,401189.0,400408.0,235820.0,,-878.0,6742.0,-4.44,0.56,-12.35,-4.72
17,2013Q2,35738.0,13855.0,5816.0,5015.0,5015.0,1306782.0,,1341143.0,1100309.0,1099537.0,240834.0,,-737.0,6885.0,-5.29,14.03,-10.65,-3.18
18,2013Q3,18265.0,6317.0,-1546.0,-1268.0,-1268.0,581856.0,,640714.0,401148.0,400407.0,239566.0,,-466.0,6849.0,-7.3,-6.94,-6.84,-2.02
19,2013Q4,19675.0,9821.0,2267.0,-2337.0,-2337.0,658391.0,,685202.0,447973.0,447242.0,237229.0,,44.0,6782.0,75.1,-11.88,0.64,0.19
20,2014Q1,30914.0,13735.0,5308.0,5495.0,5495.0,893824.0,,920994.0,678270.0,677591.0,242724.0,,197.0,6939.0,30.4,17.78,2.88,0.77
21,2014Q2,26107.0,10585.0,2936.0,3118.0,3118.0,868819.0,,895257.0,649414.0,648757.0,245843.0,,143.0,7028.0,36.32,11.94,2.08,0.64
22,2014Q3,70155.0,52628.0,41659.0,41897.0,41897.0,1149402.0,,1177034.0,889294.0,888638.0,287740.0,,1377.0,8226.0,8.64,59.72,19.01,5.24
23,2014Q4,101432.0,69037.0,54344.0,54721.0,54721.0,1074236.0,,1100636.0,758174.0,757518.0,342461.0,,3008.0,9790.0,3.26,53.95,37.62,10.28
24,2015Q1,27785.0,11573.0,3539.0,3675.0,3675.0,1005990.0,,1035567.0,689430.0,688774.0,346137.0,,2956.0,9895.0,2.84,13.23,33.85,9.83
25,2015Q2,24356.0,12128.0,3157.0,3291.0,3291.0,961203.0,,988587.0,639159.0,638537.0,349428.0,,2961.0,9989.0,2.4,13.51,31.25,9.63
26,2015Q3,37093.0,11855.0,2461.0,2658.0,2658.0,1028481.0,,1055636.0,703551.0,702929.0,352086.0,,1840.0,10065.0,4.78,7.17,18.52,6.16
27,2015Q4,37223.0,20475.0,2542.0,11268.0,11268.0,1214095.0,,1251170.0,537615.0,536993.0,713554.0,,597.0,10194.0,15.07,30.27,4.75,1.93
28,2016Q1,40185.0,20944.0,12475.0,10780.0,10780.0,1071640.0,580879.0,1108125.0,383791.0,383169.0,724334.0,,650.0,10348.0,12.46,26.83,5.23,2.54
29,2016Q2,48579.0,22613.0,14470.0,11144.0,11144.0,1617159.0,985760.0,1650602.0,915123.0,914573.0,735478.0,,694.0,10507.0,11.53,22.94,5.68,2.83
30,2016Q3,81007.0,34997.0,26823.0,22178.0,22178.0,1775706.0,1291211.0,1804729.0,1047071.0,1046537.0,757658.0,,912.0,10824.0,8.66,27.38,7.56,3.81
31,2016Q4,59377.0,16159.0,7045.0,5203.0,272.0,1562666.0,861420.0,1593235.0,830374.0,829840.0,762861.0,,635.0,10898.0,13.38,8.76,5.96,2.88
32,2017Q1,60384.0,38437.0,30080.0,24202.0,24202.0,1775496.0,1125720.0,1807590.0,1020526.0,1020017.0,787063.0,,826.0,11244.0,10.42,40.08,7.6,3.37
33,2017Q2,100599.0,50471.0,40921.0,32858.0,32858.0,1516834.0,1204858.0,1552470.0,774549.0,774039.0,777921.0,0.0,1136.0,11113.0,9.68,32.66,10.31,4.71
34,2017Q3,88859.0,38386.0,28965.0,23792.0,23792.0,1675515.0,1395678.0,1711779.0,910066.0,909596.0,801713.0,,1159.0,11453.0,10.14,26.78,10.37,4.87
35,2017Q4,104274.0,52481.0,38047.0,30505.0,30505.0,1807003.0,1312622.0,1842620.0,800402.0,796877.0,1042218.0,,1591.0,14889.0,6.29,29.25,13.07,6.44
36,2018Q1,127979.0,74304.0,61766.0,49572.0,49572.0,2077589.0,1658396.0,2114966.0,1023176.0,1022173.0,1091790.0,,1829.0,11998.0,7.66,38.73,14.73,7.57
37,2018Q2,112127.0,18600.0,5389.0,4760.0,4760.0,2017400.0,1607910.0,2058816.0,962266.0,957748.0,1096550.0,,1354.0,10955.0,6.26,4.25,10.78,5.62
38,2018Q3,81421.0,40638.0,26988.0,21694.0,21694.0,2121027.0,1762523.0,2171347.0,1053104.0,1052668.0,1118243.0,,1214.0,11171.0,8.57,26.64,9.8,5.2
