,timestamp,delta_volume,date,note
0,1363798800,,2013-03-21,Đưa cổ phiếu vào diện kiểm soát
1,1377104400,,2013-08-22,Đưa cổ phiếu ra khỏi diện kiểm soát
2,1393866000,,2014-03-04,Đưa cổ phiếu vào diện cảnh báo
3,1452013200,35020013.0,2016-01-06,"Niêm yết cổ phiếu bổ sung - 35,020,013 CP"
4,1453654800,35020013.0,2016-01-25,"Giao dịch bổ sung - 35,020,013 CP"
5,1458234000,,2016-03-18,Đưa cổ phiếu ra khỏi diện cảnh báo
6,1498669200,70000000.0,2017-06-29,"Niêm yết cổ phiếu lần đầu - 70,000,000 CP"
7,1499619600,,2017-07-10,Giao dịch trở lại sàn HOSE
8,1499619600,,2017-07-10,Hủy niêm yết cổ phiếu
9,1500397200,70000000.0,2017-07-19,"Giao dịch lần đầu - 70,000,000 CP"
10,1515949200,21000000.0,2018-01-15,"Niêm yết cổ phiếu bổ sung - 21,000,000 CP"
11,1516208400,16940876.0,2018-01-18,"Giao dịch bổ sung - 16,940,876 CP"
12,1532019600,9099906.0,2018-07-20,"Niêm yết cổ phiếu bổ sung - 9,099,906 CP"
13,1532883600,9099906.0,2018-07-30,"Giao dịch bổ sung - 9,099,906 CP"
14,1546189200,4059124.0,2018-12-31,"Giao dịch bổ sung - 4,059,124 CP"
15,1629046800,5004759.0,2021-08-16,"Niêm yết cổ phiếu bổ sung - 5,004,759 CP"
