quarter,s,ln_s
2011Q3,0.06423123676507345,0.010035018905093507
2011Q4,0.014846353284389994,0.0028079683793301503
2012Q1,0.03270794503761343,0.008539535382414956
2012Q2,0.02997088220749591,0.006541150989507968
2012Q3,0.009343534172859361,0.002615607726057535
2012Q4,0.00833372432069227,0.0033547562764457014
2013Q1,0.04270001126911415,0.015549352900059044
2013Q2,0.009345881632593037,0.0037144426822698744
2013Q3,0.0017531209282743295,0.0008049378657944419
2013Q4,0.023886461804994107,0.008560191994934045
2014Q1,0.03841954995146353,0.010632878424074418
2014Q2,0.07074367249185906,0.0186502192059872
2014Q3,0.06135152835266633,0.017559627641410582
2014Q4,0.07554574157866445,0.024565741857258037
2015Q1,0.021858608572979547,0.008814102231476814
2015Q2,0.01892186343603938,0.010216831849580806
2015Q3,0.002413741232071964,0.001248680958595677
2015Q4,0.002377169395222389,0.0012297615501321198
2016Q1,0.004352710677973528,0.0023198321129973146
2016Q2,0.019548714638084306,0.009255229802417874
2016Q3,0.02735896429519466,0.008596288794776237
2016Q4,0.021540241275010263,0.007435813975730902
2017Q1,0.02727972785342291,0.011002357203299205
2017Q2,0.04351581513733072,0.015626130443634506
2017Q3,0.0484564844252567,0.016434004087843904
2017Q4,0.02313924504439887,0.009658386945680334
2018Q1,0.027170723377642907,0.011029640913999432
2018Q2,0.029930003444100035,0.012161487888762727
2018Q3,0.0368805390527987,0.009185627228503624
2018Q4,0.05313962694669067,0.013659258564588153
2019Q1,0.029473380838115192,0.007836171809215545
2019Q2,0.01579525596523132,0.004357825686245012
2019Q3,0.020158022155294348,0.0092184946284829
2019Q4,0.017811000997882867,0.00951588607935999
2020Q1,0.009961143542115034,0.005073465065378621
2020Q2,0.009708054248450766,0.004571615420331099
2020Q3,0.028509895647686648,0.014805585077474995
2020Q4,0.023442363833517308,0.012588597269371383
2021Q1,0.033486399425386906,0.007614382125881614
2021Q2,0.14496877840758712,0.020424518257266162
2021Q3,0.09232515176427059,0.012980001542904188
2021Q4,0.1671531435953185,0.015140954661380102
2022Q1,0.19508308298652385,0.016554537606696295
2022Q2,0.09383242016363012,0.0108317135594543
2022Q3,0.13911254045424898,0.018769668662528608
