,quarter,roa
0,2010Q1,0.0
1,2010Q2,0.0
2,2010Q3,0.0
3,2010Q4,7.55
4,2011Q1,0.63
5,2011Q2,0.18
6,2011Q3,0.09
7,2011Q4,-0.83
8,2012Q1,0.04
9,2012Q2,-1.04
10,2012Q3,-0.32
11,2012Q4,-0.99
12,2013Q1,-0.51
13,2013Q2,-0.28
14,2013Q3,-0.2
15,2013Q4,1.41
16,2014Q1,-0.44
17,2014Q2,-3.4
18,2014Q3,-0.82
19,2014Q4,-8.98
20,2015Q1,-0.67
21,2015Q2,-0.19
22,2015Q3,-4.37
23,2015Q4,-0.1
24,2016Q1,-0.47
25,2016Q2,0.67
26,2016Q3,0.02
27,2016Q4,0.42
28,2017Q1,-0.08
29,2017Q2,0.12
30,2017Q3,0.26
31,2017Q4,0.21
32,2018Q1,0.12
33,2018Q2,2.21
34,2018Q3,0.04
35,2018Q4,0.03
36,2019Q1,-0.01
37,2019Q2,-0.31
38,2019Q3,0.06
39,2019Q4,0.13
40,2020Q1,0.04
41,2020Q2,-17.17
42,2020Q3,-0.08
43,2020Q4,-3.9
44,2021Q1,0.01
45,2021Q2,-0.04
46,2021Q3,1.92
47,2021Q4,0.97
48,2022Q1,0.16
49,2022Q2,-0.22
