,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2016Q1,1180644.0,11203.0,105386414.35329822,,,0.7584463888490834
1,2016Q3,1216215.0,11526.0,105519260.8016658,132846.44836758077,0.12589781937278655,0.7410783625886312
2,2016Q4,1233466.0,11624.0,106113730.21335168,594469.411685884,0.5602191257348573,0.7252766072596066
3,2017Q1,1255899.0,11845.0,106027775.43267201,-85954.78067967296,-0.08106817324886206,0.725697245716471
4,2017Q2,1253166.0,11823.0,105993910.17508246,-33865.257589548826,-0.03195019179272625,0.7138782623742953
5,2017Q3,1253095.0,11833.0,105898335.16437082,-95575.01071164012,-0.09025166501748372,0.7160777102517228
6,2017Q4,1325042.0,12523.0,105808672.04344007,-89663.1209307462,-0.0847408054549014,0.6807476194331684
7,2018Q1,1379290.0,13047.0,105717023.07043765,-91648.97300241888,-0.08669272964804783,0.6796692669360063
8,2018Q2,1398451.0,13130.0,106508073.11500381,791050.0445661545,0.7427136943056002,0.671027017993589
9,2018Q3,1401805.0,13171.0,106431174.55014805,-76898.56485575438,-0.07225191789978926,0.6644170060673282
10,2018Q4,1480696.0,14102.0,104999007.2330166,-1432167.3171314597,-1.3639817698020285,0.6182356336840901
11,2019Q1,1560029.0,14857.0,105002961.56693815,3954.3339215517044,0.0037659260867902887,0.6176955161620638
12,2019Q2,1425460.0,13576.0,104998526.81202121,-4434.754916936159,-0.004223635370499719,0.6488564039671976
13,2019Q3,1450254.0,13812.0,104999565.59513466,1038.783113449812,0.0009893213439141559,0.6365975627626602
14,2019Q4,1662554.0,15834.0,104998989.5162309,-576.0789037644863,-0.0005486518550499338,0.5721216106512595
15,2020Q1,1694337.0,16137.0,104997025.46941811,-1964.046812787652,-0.0018705737653108173,0.5732191613753969
16,2020Q2,1629366.0,15518.0,104998453.40894446,1427.939526349306,0.001359962437530213,0.5975414290769808
17,2020Q3,1654796.0,15760.0,104999746.1928934,1292.783948943019,0.0012312257846491034,0.5659748767816644
18,2020Q4,1833837.0,17465.0,105000687.08846264,940.8955692350864,0.0008960851546070226,0.5059115366962235
19,2021Q1,1923045.0,18315.0,104998361.998362,-2325.090100631118,-0.0022144060691798124,0.5091349054834614
20,2021Q2,1883291.0,17936.0,105000613.29170384,2251.293341830373,0.0021440763737027133,0.5183884376506528
21,2021Q3,1940214.0,18478.0,105001298.841866,685.550162166357,0.0006528968400655776,0.5033536567688748
22,2021Q4,1989360.0,18946.0,105001583.44769344,284.6058274358511,0.0002710490814432599,0.4591087920490306
23,2022Q1,2042129.0,19449.0,104999177.33559567,-2406.1120977699757,-0.0022915532852982477,0.47367931350837605
24,2022Q2,1872585.0,17834.0,105000841.09005271,1663.7544570416212,0.0015845153617528856,0.49427701491571296
