quarter,trend
2005Q1,38.03680981595092
2005Q2,25.153374233128833
2005Q3,100.0
2005Q4,0.0
2006Q1,68.71165644171779
2006Q2,9.202453987730062
2006Q3,46.625766871165645
2006Q4,17.177914110429448
2007Q1,10.429447852760736
2007Q2,14.110429447852761
2007Q3,23.312883435582823
2007Q4,14.110429447852761
2008Q1,19.631901840490798
2008Q2,17.177914110429448
2008Q3,22.699386503067483
2008Q4,27.607361963190183
2009Q1,25.153374233128833
2009Q2,31.901840490797547
2009Q3,33.74233128834356
2009Q4,41.104294478527606
2010Q1,37.423312883435585
2010Q2,32.515337423312886
2010Q3,33.74233128834356
2010Q4,33.74233128834356
2011Q1,33.74233128834356
2011Q2,30.67484662576687
2011Q3,29.447852760736197
2011Q4,41.717791411042946
2012Q1,33.12883435582822
2012Q2,32.515337423312886
2012Q3,34.355828220858896
2012Q4,39.263803680981596
2013Q1,37.423312883435585
2013Q2,37.423312883435585
2013Q3,38.65030674846626
2013Q4,44.785276073619634
2014Q1,37.423312883435585
2014Q2,31.901840490797547
2014Q3,34.355828220858896
2014Q4,40.49079754601227
2015Q1,39.263803680981596
2015Q2,31.288343558282207
2015Q3,30.67484662576687
2015Q4,37.423312883435585
2016Q1,30.67484662576687
2016Q2,30.061349693251532
2016Q3,33.74233128834356
2016Q4,42.94478527607362
2017Q1,49.693251533742334
2017Q2,41.717791411042946
2017Q3,34.355828220858896
2017Q4,34.969325153374236
2018Q1,31.901840490797547
2018Q2,26.993865030674847
2018Q3,23.312883435582823
2018Q4,22.699386503067483
2019Q1,19.01840490797546
2019Q2,19.01840490797546
2019Q3,19.631901840490798
2019Q4,16.56441717791411
2020Q1,17.177914110429448
2020Q2,18.404907975460123
2020Q3,19.01840490797546
2020Q4,17.791411042944784
2021Q1,15.950920245398773
2021Q2,14.110429447852761
2021Q3,12.269938650306749
2021Q4,12.883435582822086
2022Q1,18.404907975460123
2022Q2,17.791411042944784
2022Q3,18.404907975460123
