,date,quarter,price,shares_est,market_cap
0,2013-06-28,2013Q2,68.0,14222466.092633238,967127694299
1,2013-09-27,2013Q3,60.5,14222916.666666666,860486458333
2,2013-12-31,2013Q4,49.5,14222645.848462842,704020969499
3,2014-03-31,2014Q1,47.3,14222579.375491995,672728004461
4,2014-06-30,2014Q2,33.2,14222682.457266204,472193057581
5,2014-09-30,2014Q3,60.5,14222764.058933388,860477225565
6,2014-12-31,2014Q4,56.5,14222905.208670331,803594144290
7,2015-03-31,2015Q1,55.0,14222876.86722609,782258227697
8,2015-06-30,2015Q2,32.0,14222709.849452808,455126715182
9,2015-09-30,2015Q3,22.8,21326440.41041831,486242841358
10,2015-12-31,2015Q4,22.8,21327032.27734609,486256335923
11,2016-03-31,2016Q1,18.0,21326826.784350336,383882882118
12,2016-06-30,2016Q2,21.0,21327007.76683481,447867163104
13,2016-09-30,2016Q3,20.4,21327240.746405628,435075711227
14,2016-12-30,2016Q4,21.8,21264285.087334327,463561414904
15,2017-03-31,2017Q1,17.4,21264225.25768876,369997519484
16,2017-06-30,2017Q2,16.7,21263194.444444444,355095347222
17,2017-09-29,2017Q3,17.2,21264179.755671903,365743891798
18,2017-12-29,2017Q4,18.4,21263452.18212185,391247520151
19,2018-03-30,2018Q1,16.0,21264315.95752065,340229055320
20,2018-06-29,2018Q2,12.0,21264323.44575376,255171881349
21,2018-09-28,2018Q3,13.9,25516050.735984966,354673105230
22,2018-12-28,2018Q4,15.1,25515705.958549224,385287159974
23,2019-03-29,2019Q1,13.4,25517566.40959726,341935389889
24,2019-06-28,2019Q2,12.8,30619126.34876436,391924817264
25,2019-09-30,2019Q3,12.5,30619785.161129154,382747314514
26,2019-12-31,2019Q4,12.5,30620310.245310247,382753878066
27,2020-03-31,2020Q1,9.4,30621200.37888573,287839283562
28,2020-06-30,2020Q2,9.5,30620937.421672653,290898905506
29,2020-09-30,2020Q3,10.3,30620536.422790032,315391525155
30,2020-12-31,2020Q4,15.1,30620759.897263307,462373474449
31,2021-03-31,2021Q1,16.5,30414860.931435965,501845205369
32,2021-06-30,2021Q2,16.7,30414023.372287147,507914190317
33,2021-09-30,2021Q3,30.4,30414661.21090228,924605700811
34,2021-12-31,2021Q4,32.9,30415284.23682932,1000662851392
35,2022-03-31,2022Q1,42.5,30681720.14900987,1303973106333
36,2022-06-30,2022Q2,21.9,30682311.582582954,671942623659
