,quarter,roa
0,2013Q2,1.67
1,2013Q3,0.85
2,2013Q4,0.21
3,2014Q1,0.67
4,2014Q2,1.0
5,2014Q3,1.25
6,2014Q4,0.46
7,2015Q1,0.81
8,2015Q2,0.74
9,2015Q3,0.6
10,2015Q4,0.71
11,2016Q1,0.88
12,2016Q2,0.75
13,2016Q3,0.62
14,2016Q4,0.56
15,2017Q1,0.67
16,2017Q2,0.65
17,2017Q3,0.67
18,2017Q4,0.76
19,2018Q1,0.57
20,2018Q2,0.44
21,2018Q3,0.45
22,2018Q4,1.14
23,2019Q1,0.66
24,2019Q2,0.76
25,2019Q3,0.86
26,2019Q4,0.26
27,2020Q1,0.73
28,2020Q2,0.45
29,2020Q3,0.74
30,2020Q4,-0.04
31,2021Q1,1.08
32,2021Q2,1.21
33,2021Q3,1.81
34,2021Q4,2.17
35,2022Q1,1.38
36,2022Q2,1.04
