,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,14.2,8049802.430477895,114307194513
1,2011-03-31,2011Q1,12.8,8050188.73200056,103042415770
2,2011-06-30,2011Q2,9.2,8049802.890932983,74058186597
3,2011-09-30,2011Q3,9.7,8050097.30679892,78085943876
4,2011-12-30,2011Q4,9.0,8050000.0,72450000000
5,2012-03-30,2012Q1,9.8,8050240.8389732335,78892360222
6,2012-06-29,2012Q2,11.0,8050000.0,88550000000
7,2012-09-28,2012Q3,8.8,8050066.093853272,70840581626
8,2012-12-28,2012Q4,11.9,8050156.739811912,95796865204
9,2013-03-29,2013Q1,13.4,8049971.280873061,107869615164
10,2013-06-28,2013Q2,13.0,8049975.42997543,104649680590
11,2013-09-30,2013Q3,14.8,8049897.693452381,119138485863
12,2013-12-31,2013Q4,21.3,8050013.184495034,171465280830
13,2014-03-31,2014Q1,24.0,8050097.457802845,193202338987
14,2014-06-30,2014Q2,19.0,8049963.732559628,152949310919
15,2014-09-30,2014Q3,22.3,8050065.718723861,179516465528
16,2014-12-31,2014Q4,27.1,8050136.322326568,218158694335
17,2015-03-31,2015Q1,27.2,8050053.82131324,218961463940
18,2015-06-30,2015Q2,27.9,8693725.060636884,242554929192
19,2015-09-30,2015Q3,27.0,8693730.993294984,234730736819
20,2015-12-31,2015Q4,25.8,8693542.42922865,224293394674
21,2016-03-31,2016Q1,26.2,8693766.120657891,227776672361
22,2016-06-30,2016Q2,26.9,9388629.066033784,252554121876
23,2016-09-30,2016Q3,25.5,9388795.42395693,239414283311
24,2016-12-30,2016Q4,24.9,9485101.349191124,236179023595
25,2017-03-31,2017Q1,24.6,9482788.83464764,233276605332
26,2017-06-30,2017Q2,23.7,9479063.05150008,224653794321
27,2017-09-29,2017Q3,22.8,9479063.05150008,216122637574
28,2017-12-29,2017Q4,23.0,9451015.03383446,217373345778
29,2018-03-30,2018Q1,24.35,9435036.640918994,229743142206
30,2018-06-29,2018Q2,24.75,9437359.521421902,233574648155
31,2018-09-28,2018Q3,27.3,9437056.432164269,257631640598
32,2018-12-28,2018Q4,26.25,9425471.386040358,247418623884
33,2019-03-29,2019Q1,21.0,9424636.123864414,197917358601
34,2019-06-28,2019Q2,17.55,9425051.603813767,165409655647
35,2019-09-30,2019Q3,21.0,9425791.324736224,197941617819
36,2019-12-31,2019Q4,21.5,9388762.92097366,201858402801
37,2020-03-31,2020Q1,23.0,9388838.793708043,215943292255
38,2020-06-30,2020Q2,14.4,9388782.599939585,135198469439
39,2020-09-30,2020Q3,11.5,9388714.628937531,107970218233
40,2020-12-31,2020Q4,11.4,9388677.29649474,107030921180
41,2021-03-31,2021Q1,10.9,9388565.395444077,102335362810
42,2021-06-30,2021Q2,10.7,9388681.413386958,100458891123
43,2021-09-30,2021Q3,12.05,9388737.86407767,113134291262
44,2021-12-31,2021Q4,15.95,9388606.307222787,149748270600
45,2022-03-31,2022Q1,15.65,9306949.136488492,145653753986
46,2022-06-30,2022Q2,11.7,9309688.636004426,108923357041
