,quarter,roa
0,2009Q3,3.94
1,2010Q1,1.75
2,2010Q2,1.91
3,2010Q3,1.95
4,2010Q4,1.81
5,2011Q1,2.08
6,2011Q2,5.16
7,2011Q3,1.12
8,2011Q4,0.82
9,2012Q1,4.7
10,2012Q2,0.69
11,2012Q3,1.21
12,2012Q4,1.65
13,2013Q1,1.55
14,2013Q2,1.5
15,2013Q3,1.67
16,2013Q4,1.92
17,2014Q1,1.45
18,2014Q2,1.88
19,2014Q3,3.07
20,2014Q4,0.66
21,2015Q1,0.94
22,2015Q2,4.24
23,2015Q3,2.12
24,2015Q4,2.08
25,2016Q1,2.11
26,2016Q2,1.35
27,2016Q3,0.85
28,2016Q4,1.1
29,2017Q1,2.27
30,2017Q2,5.28
31,2017Q3,1.81
32,2017Q4,1.12
33,2018Q1,2.06
34,2018Q2,1.94
35,2018Q3,2.27
36,2018Q4,2.27
37,2019Q1,3.77
38,2019Q2,1.92
39,2019Q3,1.62
40,2019Q4,2.34
41,2020Q1,1.83
42,2020Q2,2.3
43,2020Q3,2.32
44,2020Q4,1.76
45,2021Q1,2.1
46,2021Q2,4.28
47,2021Q3,2.36
48,2021Q4,1.49
49,2022Q1,2.52
50,2022Q2,3.51
51,2022Q3,1.26
