,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2006Q4,14092.0,20132.0,699980.1311345123,,
1,2007Q1,14780.0,21114.0,700009.472387989,29.341253476799466,0.004191550919547658
2,2007Q2,14142.0,20203.0,699995.0502400633,-14.422147925710306,-0.0020603214152391833
3,2007Q3,16169.0,23099.0,699987.0124247803,-8.037815283052623,-0.001148280630980472
4,2007Q4,17543.0,25061.0,700011.9707912693,24.95836648903787,0.0035654199542938954
5,2008Q1,85608.0,34298.0,2496005.5979940523,1795993.627202783,71.95471150570162
6,2008Q2,84488.0,33849.0,2496026.470501344,20.872507291845977,0.0008362294045564985
7,2008Q3,85609.0,34298.0,2496034.7542130738,8.283711729571223,0.0003318748553316051
8,2008Q4,87808.0,35179.0,2496034.5660763523,-0.18813672149553895,-7.53742452338234e-06
9,2009Q1,84051.0,33674.0,2496020.6687652194,-13.89731113286689,-0.0005567786880443535
10,2009Q2,87230.0,34948.0,2495994.048300332,-26.620464887470007,-0.0010665275786854314
11,2009Q3,91604.0,36700.0,2496021.7983651226,27.750064790714532,0.0011117717324780833
12,2009Q4,94763.0,37966.0,2495996.4178475477,-25.380517574958503,-0.001016849118591512
13,2010Q1,90991.0,36455.0,2495981.346865999,-15.070981548633426,-0.0006038098629044978
14,2010Q2,96030.0,38474.0,2495971.3052970837,-10.041568915359676,-0.00040231107200827676
15,2010Q3,100639.0,40320.0,2496006.9444444445,35.63914736080915,0.0014278464825642392
16,2010Q4,104593.0,41904.0,2496014.7002672777,7.755822833161801,0.0003107282514133949
17,2011Q1,97283.0,38976.0,2495971.880131363,-42.820135914720595,-0.001715569644657494
18,2011Q2,104987.0,42062.0,2496005.8960582,34.01592683698982,0.0013628143623662604
19,2011Q3,111113.0,44516.0,2496023.9015185554,18.00546035543084,0.0007213657026471784
20,2011Q4,121027.0,48488.0,2496019.633723808,-4.2677947473712265,-0.00017098402150804039
21,2012Q1,118782.0,47589.0,2495996.974090651,-22.659633156843483,-0.000907838967437006
22,2012Q2,123608.0,49523.0,2495971.5687660277,-25.405324623454362,-0.0010178531254670655
23,2012Q3,124517.0,49886.0,2496030.9505672934,59.38180126575753,0.002379049075984468
24,2012Q4,131976.0,52875.0,2496000.0,-30.95056729344651,-0.0012400067024617993
25,2013Q1,132986.0,53280.0,2495983.4834834835,-16.516516516450793,-0.0006617237904715521
26,2013Q2,134089.0,53722.0,2495979.300845091,-4.18263839231804,-0.00016757504322659558
27,2013Q3,143260.0,57396.0,2495992.752108161,13.451263069640845,0.0005389143481398199
28,2013Q4,130674.0,52353.0,2496017.4202051456,24.66809698473662,0.000988298270078146
29,2014Q1,133282.0,53398.0,2496011.086557549,-6.333647596649826,-0.00025375077982466303
30,2014Q2,142446.0,57070.0,2495987.383914491,-23.702643057797104,-0.0009496299224326977
31,2014Q3,144323.0,57822.0,2495987.686347757,0.30243326583877206,1.2116777157715317e-05
32,2014Q4,186602.0,74761.0,2495980.524605075,-7.161742682103068,-0.00028693103217366774
33,2015Q1,187073.0,74949.0,2496003.949352226,23.424747151322663,0.0009384899874618369
34,2015Q2,198444.0,39752.0,4992050.714429462,2496046.765077236,50.0004288390429
35,2015Q3,244269.0,48932.0,4992009.319055015,-41.395374447107315,-0.0008292327157542935
36,2015Q4,273598.0,54807.0,4992026.565949605,17.2468945896253,0.0003454888382859501
37,2016Q1,286400.0,57372.0,4991982.151572196,-44.41437740903348,-0.0008897142670080547
38,2016Q2,298944.0,59885.0,4991967.938548885,-14.213023310527205,-0.0002847178404486866
39,2016Q3,313142.0,62729.0,4991981.3802228635,13.441673978231847,0.0002692653067874975
40,2016Q4,322853.0,64674.0,4992006.061168321,24.68094545789063,0.0004944093648018195
41,2017Q1,326879.0,65481.0,4991967.135504955,-38.92566336598247,-0.0007797660182721736
42,2017Q2,338953.0,56583.0,5990368.131771026,998400.9962660708,16.66677196299283
43,2017Q3,354856.0,59238.0,5990344.035922888,-24.095848138444126,-0.00040224481255076794
44,2017Q4,375706.0,62719.0,5990305.967888518,-38.06803436949849,-0.0006354939893482074
45,2018Q1,383167.0,63964.0,5990353.949096367,47.98120784852654,0.0008009745042822455
