,timestamp,delta_volume,date,note
0,1530032400,8015040,2018-06-27,"Niêm yết cổ phiếu lần đầu - 8,015,040 CP"
1,1531846800,8015040,2018-07-18,"Giao dịch lần đầu - 8,015,040 CP"
2,1581613200,3606757,2020-02-14,"Niêm yết cổ phiếu bổ sung - 3,606,757 CP"
3,1583773200,3606757,2020-03-10,"Giao dịch bổ sung - 3,606,757 CP"
4,1596646800,2324347,2020-08-06,"Niêm yết cổ phiếu bổ sung - 2,324,347 CP"
5,1597856400,2324347,2020-08-20,"Giao dịch bổ sung - 2,324,347 CP"
6,1644166800,7390588,2022-02-07,"Niêm yết cổ phiếu bổ sung - 7,390,588 CP"
7,1645376400,6282544,2022-02-21,"Giao dịch bổ sung - 6,282,544 CP"
8,1671382800,650000,2022-12-19,"Giao dịch bổ sung - 650,000 CP"
9,1671728400,458044,2022-12-23,"Giao dịch bổ sung - 458,044 CP"
