,date,quarter,price,shares_est,market_cap
0,2015-06-30,2015Q2,13.2,10000331.290376017,132004373033
1,2015-09-30,2015Q3,10.2,9999837.279310064,101998340249
2,2015-12-31,2015Q4,11.6,10999652.68733177,127595971173
3,2016-03-31,2016Q1,11.5,10999622.242369296,126495655787
4,2016-06-30,2016Q2,22.0,21999736.911339123,483994212049
5,2016-09-30,2016Q3,18.4,22000000.0,404800000000
6,2016-12-30,2016Q4,2.1,23540143.08426073,49434300477
7,2017-03-31,2017Q1,1.7,23539593.290225845,40017308593
8,2017-06-30,2017Q2,1.8,23539678.057046037,42371420503
9,2017-09-29,2017Q3,1.7,23540110.650069155,40018188105
10,2017-12-29,2017Q4,2.4,23540405.03342509,56496972080
11,2018-03-30,2018Q1,2.6,23540582.981646877,61205515752
12,2018-06-29,2018Q2,1.9,23538989.70083374,44724080432
13,2018-09-28,2018Q3,1.4,23540832.351786416,32957165293
14,2018-12-28,2018Q4,1.3,23539390.962671906,30601208251
15,2019-03-29,2019Q1,1.4,23540896.578843884,32957255210
16,2019-06-28,2019Q2,1.4,23540580.423020165,32956812592
17,2019-09-30,2019Q3,1.2,23539362.33024995,28247234796
18,2019-12-31,2019Q4,1.0,23539783.889980357,23539783890
19,2020-03-31,2020Q1,1.0,23540373.280943025,23540373281
20,2020-06-30,2020Q2,1.1,23541097.908278503,25895207699
21,2020-09-30,2020Q3,1.1,23539940.53518335,25893934589
22,2020-12-31,2020Q4,1.5,23539474.987617634,35309212481
23,2021-03-31,2021Q1,3.6,23540297.613102965,84745071407
24,2021-06-30,2021Q2,3.7,23540181.691125087,87098672257
25,2021-09-30,2021Q3,5.4,23540288.12717337,127117555887
26,2021-12-31,2021Q4,9.2,24715935.10500647,227386602966
27,2022-03-31,2022Q1,7.2,24715722.39370706,177953201235
28,2022-06-30,2022Q2,3.2,24716986.764852226,79094357648
