,timestamp,delta_volume,date,note
0,1309453200,12000000.0,2011-07-01,"Niêm yết cổ phiếu lần đầu - 12,000,000 CP"
1,1311008400,12000000.0,2011-07-19,"Giao dịch lần đầu - 12,000,000 CP"
2,1326733200,1439947.0,2012-01-17,"Niêm yết cổ phiếu bổ sung - 1,439,947 CP"
3,1328806800,1439947.0,2012-02-10,"Giao dịch bổ sung - 1,439,947 CP"
4,1364922000,,2013-04-03,Đưa cổ phiếu vào diện cảnh báo
5,1426093200,,2015-03-12,Đưa cổ phiếu vào diện tạm ngừng giao dịch
6,1426438800,,2015-03-16,Đưa cổ phiếu vào diện kiểm soát
7,1471194000,,2016-08-15,Tiếp tục giữ nguyên diện kiểm soát
8,1492966800,18100000.0,2017-04-24,"Niêm yết cổ phiếu bổ sung - 18,100,000 CP"
9,1557334800,,2019-05-09,Đưa cổ phiếu vào diện cảnh báo
10,1587661200,18100000.0,2020-04-24,"Giao dịch bổ sung - 18,100,000 CP"
11,1598288400,,2020-08-25,Đưa cổ phiếu ra khỏi diện cảnh báo
12,1598288400,,2020-08-25,Đưa cổ phiếu vào diện kiểm soát
13,1650214800,,2022-04-18,Đưa cổ phiếu vào diện cảnh báo
