,date,quarter,price,shares_est,market_cap
0,2016-09-30,2016Q3,11.4,21517461.509575665,245299061209
1,2016-12-30,2016Q4,11.4,21516433.21431841,245287338643
2,2017-03-31,2017Q1,11.4,21517001.894110218,245293821593
3,2017-06-30,2017Q2,13.1,21517561.48913772,281880055508
4,2017-09-29,2017Q3,10.7,21516358.19779398,230225032716
5,2017-12-29,2017Q4,10.0,21517803.478736,215178034787
6,2018-03-30,2018Q1,11.0,21517145.67105381,236688602382
7,2018-06-29,2018Q2,11.0,21517555.64082885,236693112049
8,2018-09-28,2018Q3,11.2,21516731.077387124,240987388067
9,2018-12-28,2018Q4,11.2,21517215.77726218,240992816705
10,2019-03-29,2019Q1,11.2,21517680.73123442,240998024190
11,2019-06-28,2019Q2,11.1,21516192.153409645,238829732903
12,2019-09-30,2019Q3,15.4,21516937.669376694,331360840108
13,2019-12-31,2019Q4,12.0,21517357.11545838,258208285386
14,2020-03-31,2020Q1,13.1,21516914.621434662,281871581541
15,2020-06-30,2020Q2,13.0,21516896.93801344,279719660194
16,2020-09-30,2020Q3,11.7,21516688.42066008,251745254522
17,2020-12-31,2020Q4,14.0,21517944.011014227,301251216154
18,2021-03-31,2021Q1,10.3,21518144.440471936,221636887737
19,2021-06-30,2021Q2,10.7,21517774.61784572,230240188411
20,2021-09-30,2021Q3,11.6,21516916.40750165,249596230327
21,2021-12-31,2021Q4,12.5,21517494.88181649,268968686023
22,2022-03-31,2022Q1,13.3,21518097.48999636,286190696617
23,2022-06-30,2022Q2,13.0,21517119.034947667,279722547454
