,date,quarter,price,shares_est,market_cap
0,2017-06-30,2017Q2,29.3,26101036.26943005,764760362694
1,2017-09-29,2017Q3,19.7,26099415.64847841,514158488275
2,2017-12-29,2017Q4,20.4,26099879.29993965,532437537719
3,2018-03-30,2018Q1,19.4,26099385.85979629,506328085680
4,2018-06-29,2018Q2,19.0,26100163.593099345,495903108269
5,2018-09-28,2018Q3,18.85,26100605.42641453,491996412288
6,2018-12-28,2018Q4,18.8,26099263.309789624,490666150224
7,2019-03-29,2019Q1,17.2,26100226.75736961,448923900227
8,2019-06-28,2019Q2,18.1,26099310.135698583,472397513456
9,2019-09-30,2019Q3,17.2,26099977.26066853,448919608883
10,2019-12-31,2019Q4,15.1,26100858.206121363,394122958912
11,2020-03-31,2020Q1,16.4,26099321.594633736,428028874152
12,2020-06-30,2020Q2,14.6,26099364.931846343,381050728005
13,2020-09-30,2020Q3,15.0,26099922.958397534,391498844376
14,2020-12-31,2020Q4,13.0,26100742.311770946,339309650053
15,2021-03-31,2021Q1,13.55,26099613.37275415,353649761201
16,2021-06-30,2021Q2,11.65,26100863.898150954,304075064413
17,2021-09-30,2021Q3,12.2,26099825.665125445,318417873115
18,2021-12-31,2021Q4,13.6,26100476.59463341,354966481687
19,2022-03-31,2022Q1,13.1,26100253.724546224,341913323792
20,2022-06-30,2022Q2,9.31,26100045.65316637,242991425031
