,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2006Q4,33418.0,11793.0,2833714.915627915,,,0.37487372563744015
1,2007Q1,32747.0,11556.0,2833766.008999654,51.09337173914537,0.001803020135638574,0.3539623911704238
2,2007Q2,32827.0,11585.0,2833577.902460078,-188.1065395763144,-0.0066384813141365405,0.3679650274762688
3,2007Q3,32678.0,21402.0,1526866.6479768245,-1306711.2544832532,-85.58122978288324,0.41917880520478484
4,2007Q4,34525.0,12184.0,2833634.274458306,1306767.6264814814,46.11631212469332,0.39066360058835864
5,2008Q1,33645.0,11873.0,2833740.4194390634,106.14498075749725,0.00374575525793956,0.5333564419784127
6,2008Q2,35380.0,12486.0,2833573.602434727,-166.81700433650985,-0.00588715974037779,0.5377519886887471
7,2008Q3,36646.0,12932.0,2833745.746984225,172.14454949833453,0.006074805747182399,0.5678910374636986
8,2008Q4,37395.0,23895.0,1564971.7514124294,-1268773.9955717959,-81.07328419357685,0.5899831086772459
9,2009Q1,39826.0,25448.0,1564995.284501729,23.533089299686253,0.0015037163071822822,0.5530040231095994
10,2009Q2,37655.0,24061.0,1564980.6741199451,-14.610381783917546,-0.000933582249642385,0.5498236529401201
11,2009Q3,38632.0,24714.0,1563162.5799142187,-1818.0942057264037,-0.11630870832553929,0.5408822905865862
12,2009Q4,40775.0,26054.0,1565018.8070929607,1856.227178741945,0.1186073400734338,0.5816892823480422
13,2010Q1,42969.0,27456.0,1565013.1118881118,-5.6952048488892615,-0.00036390780407061734,0.5582638495958401
14,2010Q2,41843.0,26737.0,1564984.8524516588,-28.259436452994123,-0.0018057322669113205,0.5551692919239962
15,2010Q3,45539.0,29099.0,1564967.868311626,-16.98414003290236,-0.0010852708465654182,0.5517859021881093
16,2010Q4,48165.0,30776.0,1565018.1959968808,50.32768525485881,0.0032157891444067987,0.5534157868800227
17,2011Q1,50560.0,32307.0,1564985.9163648745,-32.2796320063062,-0.002062614856067513,0.6332591004601735
18,2011Q2,62860.0,20459.0,3072486.4362872085,1507500.519922334,49.06451342203473,0.497168222564849
19,2011Q3,66067.0,21503.0,3072455.0062781936,-31.4300090149045,-0.0010229607577875361,0.48468491981962825
20,2011Q4,67797.0,22066.0,3072464.4249070967,9.418628903105855,0.00030654964876902194,0.4944069048994966
21,2012Q1,70812.0,22650.0,3126357.6158940396,53893.190986942966,1.7238332145035562,0.4843323272891086
22,2012Q2,67763.0,21675.0,3126320.645905421,-36.96998861851171,-0.0011825398865254507,0.5007514882431925
23,2012Q3,71021.0,22717.0,3126337.1043711756,16.458465754520148,0.0005264456520542294,0.5484996786490802
24,2012Q4,74375.0,23790.0,3126313.5771332495,-23.527237926144153,-0.0007525552810258412,0.4885433681625152
25,2013Q1,75510.0,24153.0,3126319.711837039,6.134703789371997,0.00019622765279393703,0.48109511894683055
26,2013Q2,71114.0,22747.0,3126302.3695432367,-17.34229380218312,-0.0005547222166075027,0.5008387872220319
27,2013Q3,72430.0,23168.0,3126294.8895027624,-7.480040474329144,-0.00023926215340226096,0.48193606647686443
28,2013Q4,76520.0,24476.0,3126327.831344991,32.94184222863987,0.0010536912315580102,0.4534591342266822
29,2014Q1,73070.0,23373.0,3126256.792024986,-71.03932000510395,-0.002272344363595586,0.47344147126922104
30,2014Q2,74282.0,23760.0,3126346.801346801,90.00932181533426,0.002879057492168146,0.47852183283240907
31,2014Q3,76333.0,24417.0,3126223.5327845355,-123.26856226567179,-0.003943050168132928,0.44540751503649056
32,2014Q4,79153.0,20255.0,3907825.2283386816,781601.6955541461,20.00093785889256,0.4536305182362651
33,2015Q1,75348.0,19281.0,3907888.5949898865,63.36665120488033,0.0016215060809594117,0.49533498660217823
34,2015Q2,80429.0,20581.0,3907924.78499587,36.19000598369166,0.0009260671065789181,0.4706946899633129
35,2015Q3,82373.0,21079.0,3907822.9517529295,-101.83324294071645,-0.002605881694180571,0.5038966483745083
36,2015Q4,86355.0,22098.0,3907819.7121911487,-3.239561780821532,-8.289946874250966e-05,0.48743455829583354
37,2016Q1,90244.0,23093.0,3907850.863898151,31.15170700242743,0.0007971570074542979,0.43684006616884213
38,2016Q2,88148.0,22557.0,3907789.156359445,-61.70753870625049,-0.0015790907911658713,0.4644519213066581
39,2016Q3,91871.0,15673.0,5861736.74472022,1953947.5883607748,33.333936228383735,0.5023644028190626
40,2016Q4,97506.0,16635.0,5861496.844003607,-239.90071661304682,-0.004092823437386452,0.4851057961698811
41,2017Q1,85872.0,14650.0,5861569.965870307,73.12186670023948,0.0012474792099386395,0.5195219361940784
42,2017Q2,91979.0,15692.0,5861521.794544991,-48.17132531572133,-0.0008218228474481123,0.48415066131914786
43,2017Q3,96857.0,16524.0,5861595.255386105,73.46084111370146,0.0012532567997798848,0.5055844222846912
44,2017Q4,101321.0,17286.0,5861448.571097998,-146.68428810685873,-0.0025025262326814385,0.5419463897126733
45,2018Q1,106590.0,18185.0,5861424.2507561175,-24.32034188043326,-0.00041492205375333416,0.49133129803179576
46,2018Q2,94697.0,16156.0,5861413.716266403,-10.534489714540541,-0.0001797260904021426,0.5480568667080753
47,2018Q3,100225.0,17099.0,5861453.886192175,40.16992577165365,0.000685323582708412,0.5356667954519827
48,2018Q4,105802.0,18050.0,5861606.648199446,152.76200727093965,0.0026061456600446693,0.6127943764285005
49,2019Q1,91294.0,15575.0,5861573.0337078655,-33.614491580054164,-0.0005734721957186054,0.6642775953478335
50,2019Q2,98162.0,16747.0,5861467.725562788,-105.3081450778991,-0.001796617332185139,0.627172973526733
51,2019Q3,103219.0,17610.0,5861385.576377058,-82.14918572921306,-0.001401531850426222,0.6248014371792536
52,2019Q4,112125.0,19129.0,5861519.1593915,133.5830144416541,0.002278982816726333,0.5935431462341927
53,2020Q1,114475.0,19530.0,5861495.135688684,-24.02370281610638,-0.00040985622712256614,0.5992248800940193
54,2020Q2,112801.0,15396.0,7326643.283969862,1465148.1482811784,19.99753627267225,0.5588415864258528
55,2020Q3,118843.0,16220.0,7326942.046855734,298.7628858713433,0.004077593134499456,0.49840882405749826
56,2020Q4,124257.0,16959.0,7326906.067574739,-35.97928099427372,-0.0004910569435781388,0.46073925353705064
57,2021Q1,128565.0,17547.0,7326893.486065994,-12.58150874543935,-0.00017171682336267593,0.43141261036998046
58,2021Q2,118783.0,16212.0,7326856.64939551,-36.836670484393835,-0.0005027622655539874,0.4337059882543635
