,quarter,roa
0,2010Q2,0.0
1,2010Q3,1.58
2,2010Q4,-0.11
3,2011Q1,0.08
4,2011Q2,-0.59
5,2011Q3,0.07
6,2011Q4,-3.37
7,2012Q1,0.04
8,2012Q2,-1.65
9,2012Q3,0.17
10,2012Q4,1.5
11,2013Q1,0.08
12,2013Q2,0.27
13,2013Q3,1.68
14,2013Q4,0.74
15,2014Q1,1.12
16,2014Q2,0.48
17,2014Q3,2.97
18,2014Q4,2.36
19,2015Q1,3.04
20,2015Q2,5.42
21,2015Q3,2.43
22,2015Q4,2.73
23,2016Q1,1.95
24,2016Q2,2.26
25,2016Q3,0.55
26,2016Q4,0.04
27,2017Q1,0.99
28,2017Q2,0.61
29,2017Q3,0.18
30,2017Q4,3.65
31,2018Q1,1.39
32,2018Q2,1.15
33,2018Q3,0.85
34,2018Q4,1.84
35,2019Q1,1.7
36,2019Q2,1.17
37,2019Q3,1.36
38,2019Q4,4.44
39,2020Q1,1.07
40,2020Q2,0.66
41,2020Q3,0.53
42,2020Q4,2.03
43,2021Q1,1.56
44,2021Q2,1.34
45,2021Q3,1.21
46,2021Q4,4.35
47,2022Q1,1.41
48,2022Q2,2.3
