,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,20.8,14999477.169745555,311989125131
1,2011-03-31,2011Q1,14.0,15000174.140182847,210002437963
2,2011-06-30,2011Q2,7.3,14999548.817902906,109496706371
3,2011-09-30,2011Q3,6.6,16500484.777971689,108903199535
4,2011-12-30,2011Q4,3.1,16500765.07191676,51152371723
5,2012-03-30,2012Q1,4.0,16499741.28117562,65998965125
6,2012-06-29,2012Q2,3.4,16500157.811678063,56100536560
7,2012-09-28,2012Q3,2.6,16499481.972648157,42898653129
8,2012-12-28,2012Q4,3.7,16499439.061703213,61047924528
9,2013-03-29,2013Q1,4.6,16499540.112416964,75897884517
10,2013-06-28,2013Q2,3.9,16499339.22943987,64347422995
11,2013-09-30,2013Q3,4.0,16500048.966800507,66000195867
12,2013-12-31,2013Q4,7.5,16500048.360576458,123750362704
13,2014-03-31,2014Q1,9.7,16499668.277888352,160046782296
14,2014-06-30,2014Q2,7.5,16500750.60987052,123755629574
15,2014-09-30,2014Q3,12.6,26500968.902832888,333912208176
16,2014-12-31,2014Q4,9.4,26499511.588668857,249095408933
17,2015-03-31,2015Q1,10.4,26499792.243767317,275597839335
18,2015-06-30,2015Q2,11.0,26499967.74817777,291499645230
19,2015-09-30,2015Q3,9.5,55651308.39621127,528687429764
20,2015-12-31,2015Q4,11.3,55648526.78224365,628828352639
21,2016-03-31,2016Q1,8.6,55649426.596795015,478585068732
22,2016-06-30,2016Q2,6.7,67997752.80898876,455584943820
23,2016-09-30,2016Q3,6.3,68000000.0,428400000000
24,2016-12-30,2016Q4,3.6,73567821.69597772,264844158106
25,2017-03-31,2017Q1,3.8,73566434.16860415,279552449841
26,2017-06-30,2017Q2,4.5,73566426.98168121,331048921418
27,2017-09-29,2017Q3,4.2,77244621.728218,324427411259
28,2017-12-29,2017Q4,4.0,77240478.10186423,308961912407
29,2018-03-30,2018Q1,4.0,77242317.82265145,308969271291
30,2018-06-29,2018Q2,3.4,77246560.16252655,262638304553
31,2018-09-28,2018Q3,3.1,77244966.14789413,239459395058
32,2018-12-28,2018Q4,2.4,82652780.08298755,198366672199
33,2019-03-29,2019Q1,2.6,82652300.71289696,214895981854
34,2019-06-28,2019Q2,3.4,82651054.7858942,281013586272
35,2019-09-30,2019Q3,3.9,82649475.22068535,322332953361
36,2019-12-31,2019Q4,6.4,82651864.88864821,528971935287
37,2020-03-31,2020Q1,4.7,82651934.81322514,388464093622
38,2020-06-30,2020Q2,6.9,82649468.08510639,570281329787
39,2020-09-30,2020Q3,7.0,82652905.60084145,578570339206
40,2020-12-31,2020Q4,7.6,90916515.55307576,690965518203
41,2021-03-31,2021Q1,10.2,90915991.76389842,927343115992
42,2021-06-30,2021Q2,14.0,90913693.6695279,1272791711373
43,2021-09-30,2021Q3,15.9,130008197.31592312,2067130337323
44,2021-12-31,2021Q4,28.0,130007185.8613323,3640201204117
45,2022-03-31,2022Q1,25.3,130003689.56743002,3289093346056
46,2022-06-30,2022Q2,12.6,160010592.80215803,2016133469307
