,timestamp,delta_volume,date,note
0,1170090000,1250000,2007-01-30,"Niêm yết cổ phiếu bổ sung - 1,250,000 CP"
1,1170090000,1250000,2007-01-30,"Giao dịch bổ sung - 1,250,000 CP"
2,1257958800,4700000,2009-11-12,"Niêm yết cổ phiếu bổ sung - 4,700,000 CP"
3,1257958800,4700000,2009-11-12,"Giao dịch bổ sung - 4,700,000 CP"
4,1467738000,2104777,2016-07-06,"Niêm yết cổ phiếu bổ sung - 2,104,777 CP"
5,1468774800,2104777,2016-07-18,"Giao dịch bổ sung - 2,104,777 CP"
6,1500829200,2487390,2017-07-24,"Niêm yết cổ phiếu bổ sung - 2,487,390 CP"
7,1501520400,1999399,2017-08-01,"Giao dịch bổ sung - 1,999,399 CP"
8,1545152400,17023120,2018-12-19,"Niêm yết cổ phiếu bổ sung - 17,023,120 CP"
9,1545670800,512009,2018-12-25,"Niêm yết cổ phiếu bổ sung - 512,009 CP"
10,1545843600,17023120,2018-12-27,"Giao dịch bổ sung - 17,023,120 CP"
11,1560704400,487991,2019-06-17,"Giao dịch bổ sung - 487,991 CP"
12,1562691600,4466764,2019-07-10,"Niêm yết cổ phiếu bổ sung - 4,466,764 CP"
13,1563210000,4466764,2019-07-16,"Giao dịch bổ sung - 4,466,764 CP"
14,1575306000,512009,2019-12-03,"Giao dịch bổ sung - 512,009 CP"
15,1600362000,5136824,2020-09-18,"Niêm yết cổ phiếu bổ sung - 5,136,824 CP"
16,1601226000,5136824,2020-09-28,"Giao dịch bổ sung - 5,136,824 CP"
17,1642093200,9845380,2022-01-14,"Niêm yết cổ phiếu bổ sung - 9,845,380 CP"
18,1642957200,7876084,2022-01-24,"Giao dịch bổ sung - 7,876,084 CP"
19,1669309200,1969296,2022-11-25,"Giao dịch bổ sung - 1,969,296 CP"
