,quarter,roa
0,2009Q4,0.96
1,2010Q1,4.27
2,2010Q2,3.74
3,2010Q3,1.32
4,2010Q4,1.03
5,2011Q1,2.16
6,2011Q2,1.59
7,2011Q3,0.84
8,2011Q4,0.22
9,2012Q1,0.28
10,2012Q2,0.16
11,2012Q3,-0.3
12,2012Q4,0.23
13,2013Q1,-0.29
14,2013Q2,-2.11
15,2013Q3,-0.86
16,2013Q4,0.3
17,2014Q1,-0.07
18,2014Q2,-0.04
19,2014Q3,-0.12
20,2014Q4,-0.05
21,2015Q1,-0.37
22,2015Q2,0.22
23,2015Q3,0.43
24,2015Q4,0.09
25,2016Q1,0.45
26,2016Q2,1.29
27,2016Q3,0.19
28,2016Q4,2.63
29,2017Q1,3.07
30,2017Q2,0.89
31,2017Q3,3.46
32,2017Q4,2.45
33,2018Q1,2.69
34,2018Q2,2.04
35,2018Q3,0.33
36,2018Q4,0.34
37,2019Q1,-0.78
38,2019Q2,-0.45
39,2019Q3,-1.04
40,2019Q4,-0.5
41,2020Q1,-0.48
42,2020Q2,-0.78
43,2020Q3,0.14
44,2020Q4,1.29
45,2021Q1,0.64
46,2021Q2,0.99
47,2021Q3,0.03
48,2021Q4,0.01
49,2022Q1,0.47
50,2022Q2,-0.4
