,quarter,amihud,ln_amihud
0,2020Q1,0.10155740504912662,-2.2871310733865577
1,2020Q2,0.06047887833960341,-2.805461093255004
2,2020Q3,0.004431381047904693,-5.419043994546019
3,2020Q4,0.0021567414066708144,-6.139156804403694
4,2021Q1,0.000998278670261422,-6.9094780919110335
5,2021Q2,0.000630859361307169,-7.368427602504033
6,2021Q3,0.0005352338447790544,-7.5328068135206445
7,2021Q4,0.0002471173230963788,-8.305647341816394
8,2022Q1,0.0008120811943764176,-7.115910229727165
9,2022Q2,0.0023196273698379132,-6.066348722653297
10,2022Q3,0.0009729637589604953,-6.93516372317236
