,date,quarter,price,shares_est,market_cap
0,2020-03-31,2020Q1,7.79,49999529.96474736,389496338425
1,2020-06-30,2020Q2,10.4,50000000.0,520000000000
2,2020-09-30,2020Q3,11.15,52500807.28019962,585384001174
3,2020-12-31,2020Q4,14.7,52498495.8126677,771727888446
4,2021-03-31,2021Q1,14.85,52499689.668791965,779620391582
5,2021-06-30,2021Q2,17.65,82502001.33422281,1456160323549
6,2021-09-30,2021Q3,24.3,82500121.72360626,2004752957884
7,2021-12-31,2021Q4,37.4,82498640.14958355,3085449141594
8,2022-03-31,2022Q1,31.85,86602247.19101124,2758281573034
9,2022-06-30,2022Q2,12.7,86600218.34061135,1099822772926
