,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
22,2015Q3,2514.0,877.0,80.0,80.0,80.0,199841.0,,404074.0,34282.0,34282.0,369792.0,,72.0,11206.0,68.51,3.18,0.63,0.6
23,2015Q4,3374.0,1719.0,805.0,805.0,805.0,182869.0,,385626.0,15029.0,15029.0,370597.0,,39.0,11230.0,110.29,23.85,0.35,0.33
24,2016Q1,1984.0,539.0,109.0,109.0,109.0,191450.0,0.0,391406.0,20679.0,20679.0,370728.0,0.0,33.0,11234.0,117.61,5.49,0.3,0.28
25,2016Q2,1709.0,651.0,1159.0,1105.0,1105.0,187078.0,,385443.0,13610.0,13610.0,371833.0,,64.0,11268.0,50.31,64.67,0.57,0.54
26,2016Q3,3601.0,1717.0,310.0,310.0,310.0,230030.0,6834.0,373639.0,1529.0,1529.0,372110.0,,71.0,11276.0,39.68,8.6,0.63,0.61
27,2016Q4,3141.0,1670.0,370.0,369.0,369.0,230709.0,2127.0,373809.0,1277.0,1277.0,372532.0,,57.0,11289.0,57.54,11.74,0.51,0.5
28,2017Q1,3208.0,2070.0,747.0,698.0,698.0,177838.0,5293.0,374790.0,1560.0,1560.0,373230.0,,75.0,11310.0,42.56,21.75,0.67,0.66
29,2017Q2,2946.0,1901.0,622.0,622.0,622.0,179825.0,11837.0,375072.0,1220.0,1220.0,373852.0,,61.0,11329.0,47.9,21.1,0.54,0.53
30,2017Q3,2979.0,1626.0,581.0,581.0,581.0,182370.0,21141.0,375802.0,1290.0,1290.0,374512.0,,69.0,11349.0,39.26,19.51,0.61,0.61
31,2017Q4,2664.0,1325.0,791.0,791.0,791.0,208983.0,13266.0,401299.0,25995.0,25995.0,375304.0,,82.0,11373.0,34.32,29.71,0.72,0.71
32,2018Q1,2752.0,1472.0,456.0,456.0,456.0,186073.0,4810.0,377201.0,1454.0,1454.0,375746.0,,74.0,11386.0,33.66,16.57,0.65,0.64
33,2018Q2,2628.0,1608.0,772.0,772.0,772.0,188491.0,11240.0,378204.0,1756.0,1756.0,376448.0,,79.0,11408.0,27.91,29.38,0.69,0.68
34,2018Q3,2739.0,1198.0,426.0,424.0,424.0,184196.0,41891.0,378114.0,1111.0,1111.0,377003.0,,74.0,11424.0,35.12,15.46,0.65,0.64
35,2018Q4,2769.0,816.0,614.0,614.0,614.0,186563.0,13631.0,378731.0,1104.0,1104.0,377627.0,,69.0,11443.0,32.04,22.18,0.6,0.6
36,2019Q1,3226.0,1715.0,1626.0,1626.0,1626.0,190565.0,22173.0,380737.0,1183.0,1183.0,379553.0,,104.0,11502.0,25.93,50.42,0.91,0.91
37,2019Q2,2873.0,1550.0,1120.0,1120.0,1120.0,193593.0,4189.0,381576.0,966.0,966.0,380610.0,,115.0,11534.0,38.37,38.99,1.0,1.0
38,2019Q3,2766.0,1612.0,2362.0,2341.0,2341.0,198076.0,18089.0,383911.0,960.0,960.0,382951.0,,173.0,11605.0,11.0,84.63,1.5,1.5
39,2019Q4,2875.0,1314.0,2626.0,2626.0,2626.0,202465.0,35024.0,386705.0,1128.0,1128.0,385577.0,,234.0,11684.0,8.13,91.34,2.02,2.01
40,2020Q1,2915.0,1238.0,591.0,591.0,591.0,204006.0,31223.0,388944.0,3139.0,3139.0,385805.0,,202.0,11691.0,9.39,20.29,1.74,1.73
41,2020Q2,2927.0,1470.0,21.0,16.0,16.0,204719.0,20339.0,388625.0,2983.0,2983.0,385642.0,,169.0,11686.0,12.43,0.56,0.0,0.0
42,2020Q3,2599.0,914.0,29.0,24.0,24.0,205035.0,27502.0,388084.0,2419.0,2419.0,385665.0,,99.0,11687.0,22.28,0.92,0.01,0.01
43,2020Q4,4604.0,2391.0,3995.0,3577.0,3577.0,209569.0,33305.0,392179.0,2946.0,2946.0,389233.0,,128.0,11795.0,31.36,77.69,0.92,0.92
44,2021Q1,3756.0,1507.0,845.0,800.0,800.0,211189.0,48704.0,392782.0,2474.0,2474.0,390308.0,,134.0,11828.0,46.32,21.29,0.21,0.2
45,2021Q2,5243.0,3548.0,1187.0,1100.0,1100.0,212783.0,123198.0,393702.0,2406.0,2406.0,391296.0,,167.0,11857.0,53.4,20.98,0.28,0.28
46,2021Q3,3258.0,2005.0,559.0,559.0,559.0,213656.0,127845.0,394085.0,2230.0,2230.0,391855.0,,183.0,11874.0,62.88,17.16,0.14,0.14
47,2021Q4,9417.0,6204.0,6092.0,5654.0,5654.0,271435.0,70794.0,402010.0,4501.0,4501.0,397509.0,,246.0,12046.0,66.3,60.04,1.43,1.42
48,2022Q1,18567.0,15894.0,15429.0,14732.0,14732.0,310134.0,75938.0,439737.0,27495.0,27495.0,412241.0,,668.0,12492.0,17.51,79.35,3.64,3.5
49,2022Q2,-5993.0,-12085.0,-12745.0,-12745.0,-12745.0,352144.0,31612.0,401206.0,1913.0,1913.0,399293.0,,249.0,12100.0,26.16,212.67,-3.14,-3.03
