,quarter,roa
0,2012Q1,0.02
1,2012Q2,0.27
2,2019Q1,0.0
3,2019Q2,0.0
4,2019Q3,0.0
5,2020Q1,1.26
6,2020Q2,0.59
7,2020Q3,0.44
8,2020Q4,2.19
9,2021Q1,0.69
10,2021Q2,0.12
11,2021Q3,0.33
12,2021Q4,-0.56
13,2022Q1,-0.86
14,2022Q2,0.5
