,quarter,roa
0,2006Q2,6.12
1,2006Q4,5.82
2,2007Q2,9.93
3,2007Q3,2.14
4,2007Q4,1.88
5,2008Q1,2.19
6,2008Q2,0.31
7,2008Q3,0.49
8,2008Q4,0.55
9,2009Q1,0.75
10,2009Q2,0.74
11,2009Q3,0.68
12,2009Q4,0.8
13,2010Q1,0.94
14,2010Q2,0.96
15,2010Q3,0.49
16,2010Q4,0.42
17,2011Q1,0.33
18,2011Q2,0.47
19,2011Q3,0.09
20,2011Q4,0.09
21,2012Q1,0.09
22,2012Q2,0.12
23,2012Q3,0.14
24,2012Q4,0.08
25,2013Q1,0.14
26,2013Q2,0.1
27,2013Q3,2.15
28,2013Q4,0.06
29,2014Q1,0.4
30,2014Q2,0.4
31,2014Q3,0.4
32,2014Q4,0.37
33,2015Q1,0.52
34,2015Q2,0.43
35,2015Q3,0.43
36,2015Q4,0.38
37,2016Q1,0.46
38,2016Q2,0.6
39,2016Q3,0.52
40,2016Q4,0.59
41,2017Q1,0.48
42,2017Q2,0.49
43,2017Q3,1.58
44,2017Q4,0.37
45,2018Q1,0.07
46,2018Q2,0.67
47,2018Q3,0.77
48,2018Q4,0.39
49,2019Q1,0.66
50,2019Q2,0.84
51,2019Q3,0.37
52,2019Q4,0.06
53,2020Q1,0.3
54,2020Q2,0.26
55,2020Q3,1.05
56,2020Q4,0.17
57,2021Q1,0.36
58,2021Q2,0.44
59,2021Q3,0.45
60,2021Q4,0.29
61,2022Q1,0.22
62,2022Q2,0.43
