quarter,s,ln_s
2017Q2,0.5124828833092648,0.0793864210207511
2017Q3,0.4653292979483213,0.06746623064255282
2017Q4,0.48059182516265236,0.07258366282209809
2018Q1,0.4218230910577998,0.08030878328180212
2018Q2,0.19016290561905996,0.038026327904438745
2018Q3,0.26799056805488697,0.06271753258189124
2018Q4,0.13712401353629355,0.030761226780053604
2019Q1,0.21342938858417138,0.03731517133799323
2019Q2,0.6704729659606078,0.08075932050868234
2019Q3,1.2300466642187469,0.09544601488209813
2019Q4,0.954246280620895,0.11570945121123045
2020Q1,0.6468695247472435,0.11523235870701717
2020Q2,0.5790095610597654,0.10882937895646969
2020Q3,0.4729098627538218,0.07700032353877442
2020Q4,0.4843160795487834,0.06898995267658423
2021Q1,0.8750992896576225,0.08547641752191591
2021Q2,0.581398461214587,0.06702691373383486
2021Q3,0.7616084555565951,0.07835976524143658
2021Q4,1.1367673278830963,0.0938506808929524
2022Q1,0.9361016310986918,0.07387759783682463
2022Q2,0.6611610982420956,0.0667112962937052
2022Q3,0.536441858859464,0.05482903503768975
