,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2016Q4,52155.0,10431.0,5000000.0,,,0.564358498460086
1,2017Q1,53177.0,10635.0,5000188.058298073,188.0582980727777,0.003761024503082142,0.5514117193641824
2,2017Q2,54281.0,13134.0,4132861.2760773567,-867326.7822207161,-20.986109242067915,0.5924543840194131
3,2017Q3,55348.0,13392.0,4132915.173237754,53.897160397376865,0.0013040954904272439,0.5275700730003579
4,2017Q4,54068.0,13082.0,4133007.1854456505,92.01220789644867,0.002226277472259639,0.617312519960983
5,2018Q1,55282.0,13376.0,4132924.6411483255,-82.54429732495919,-0.001997236932489154,0.6740295616223366
6,2018Q2,53700.0,10740.0,5000000.0,867075.3588516745,17.34150717703349,0.7682727875088557
7,2018Q3,104937.0,20987.0,5000095.297088674,95.29708867426962,0.001905905448037295,0.5715667998809189
8,2018Q4,106282.0,10628.0,10000188.182160331,5000092.885071657,49.99998794014186,0.5359432011110292
9,2019Q1,107488.0,10749.0,9999813.93618011,-374.24598022177815,-0.0037425294371500944,0.623580826661224
10,2019Q2,108767.0,10877.0,9999724.18865496,-89.74752514995635,-0.0008975000055679344,0.6498910394989811
11,2019Q3,110265.0,11027.0,9999546.567516096,-177.62113886326551,-0.001776291931478918,0.6735722745185002
12,2019Q4,156250.0,10417.0,14999520.015359508,4999973.447843412,33.33422297995829,0.5480109445749078
13,2020Q1,156700.0,10447.0,14999521.39370154,1.3783420324325562,9.18924008476255e-06,0.5451658673537139
14,2020Q2,157836.0,10522.0,15000570.233795857,1048.8400943167508,0.0069920014904083045,0.5564996738950856
15,2020Q3,155001.0,10333.0,15000580.663892383,10.4300965256989,6.953128521754488e-05,0.5094579054004921
16,2020Q4,314614.0,10487.0,30000381.42462096,14999800.760728577,49.998700177919794,0.3136992270980777
17,2021Q1,358969.0,11966.0,29999080.728731405,-1300.6958895549178,-0.004335785823960885,0.2957442795455014
18,2021Q2,351502.0,0.0,29999080.728731405,inf,,0.33874001937915277
19,2021Q3,700216.0,11670.0,60001371.036846615,-inf,-inf,0.21785272643432177
20,2021Q4,706931.0,11782.0,60000933.62756748,-437.4092791378498,-0.000729004121590671,0.2132964757213212
21,2022Q1,689469.0,11491.0,60000783.221651725,-150.40591575205326,-0.00025067325404142085,0.27176024332248555
22,2022Q2,738949.0,12316.0,59999106.85287431,-1676.3687774166465,-0.0027939895530900536,0.37095947612293656
