,date,quarter,price,shares_est,market_cap
0,2017-06-30,2017Q2,6.7,4132861.2760773567,27690170550
1,2017-09-29,2017Q3,7.4,4132915.173237754,30583572282
2,2017-12-29,2017Q4,6.4,4133007.1854456505,26451245987
3,2018-03-30,2018Q1,5.2,4132924.6411483255,21491208134
4,2018-06-29,2018Q2,5.5,5000000.0,27500000000
5,2018-09-28,2018Q3,5.1,5000095.297088674,25500486015
6,2018-12-28,2018Q4,5.0,10000188.182160333,50000940911
7,2019-03-29,2019Q1,7.2,9999813.93618011,71998660340
8,2019-06-28,2019Q2,16.5,9999724.18865496,164995449113
9,2019-09-30,2019Q3,30.6,9999546.567516096,305986124966
10,2019-12-31,2019Q4,7.8,14999520.015359508,116996256120
11,2020-03-31,2020Q1,4.4,14999521.39370154,65997894132
12,2020-06-30,2020Q2,5.9,15000570.233795855,88503364379
13,2020-09-30,2020Q3,8.9,15000580.663892385,133505167909
14,2020-12-31,2020Q4,11.7,30000381.42462096,351004462668
15,2021-03-31,2021Q1,13.2,29999080.728731405,395987865619
16,2021-06-30,2021Q2,10.6,29999080.728731405,317990255725
17,2021-09-30,2021Q3,13.4,60001371.036846615,804018371894
18,2021-12-31,2021Q4,17.6,60000933.62756748,1056016431845
19,2022-03-31,2022Q1,16.4,60000783.221651725,984012844835
20,2022-06-30,2022Q2,10.0,59999106.85287431,599991068529
