,quarter,roa
0,2008Q1,0.27
1,2008Q2,0.93
2,2009Q4,8.16
3,2010Q1,3.72
4,2010Q2,20.47
5,2010Q3,2.41
6,2010Q4,3.55
7,2011Q1,2.38
8,2011Q2,1.77
9,2011Q3,1.59
10,2011Q4,-0.35
11,2012Q1,1.04
12,2012Q2,0.94
13,2012Q3,0.19
14,2012Q4,-1.25
15,2013Q1,0.46
16,2013Q2,0.6
17,2013Q3,0.12
18,2013Q4,0.34
19,2014Q1,0.46
20,2014Q2,1.05
21,2014Q3,0.29
22,2014Q4,2.84
23,2015Q1,0.43
24,2015Q2,0.71
25,2015Q3,0.97
26,2015Q4,0.9
27,2016Q1,0.33
28,2016Q2,1.75
29,2016Q3,2.18
30,2016Q4,0.8
31,2017Q1,0.3
32,2017Q2,0.71
33,2017Q3,1.34
34,2017Q4,0.99
35,2018Q1,5.79
36,2018Q2,3.24
37,2018Q3,0.95
38,2018Q4,0.35
39,2019Q1,1.88
40,2019Q2,0.58
41,2019Q3,0.87
42,2019Q4,1.2
43,2020Q1,0.86
44,2020Q2,0.84
45,2020Q3,0.6
46,2020Q4,0.69
47,2021Q1,0.64
48,2021Q2,0.48
49,2021Q3,1.44
50,2021Q4,0.75
51,2022Q1,1.13
52,2022Q2,1.23
