,date,quarter,price,shares_est,market_cap
0,2010-03-31,2010Q1,40.8,9912509.593246354,404430391404
1,2010-06-30,2010Q2,51.0,9912509.593246354,505537989256
2,2010-09-30,2010Q3,66.0,9912589.85087437,654230930158
3,2010-12-31,2010Q4,63.0,9912660.683967983,624497623090
4,2011-03-31,2011Q1,33.1,39735913.05986557,1315258722282
5,2011-06-30,2011Q2,22.2,39735422.740524784,882126384840
6,2011-09-30,2011Q3,26.4,39735844.62829314,1049026298187
7,2011-12-30,2011Q4,22.3,39736521.63632064,886124432490
8,2012-03-30,2012Q1,22.0,39736202.05799813,874196445276
9,2012-06-29,2012Q2,13.3,39736459.82270518,528494915642
10,2012-09-28,2012Q3,8.6,39736926.0567392,341737564088
11,2012-12-28,2012Q4,8.7,39735704.61103586,345700630116
12,2013-03-29,2013Q1,6.7,39736680.2089379,266235757400
13,2013-06-28,2013Q2,6.7,39737025.80534416,266238072896
14,2013-09-30,2013Q3,6.3,39735142.267095,250331396283
15,2013-12-31,2013Q4,6.8,47682132.82160236,324238503187
16,2014-03-31,2014Q1,11.6,47682791.00972828,553120375713
17,2014-06-30,2014Q2,10.3,47682064.684743546,491125266253
18,2014-09-30,2014Q3,11.8,47683285.78838174,562662772303
19,2014-12-31,2014Q4,8.6,107286052.8097495,922660054164
20,2015-03-31,2015Q1,8.5,107285197.6450799,911924179983
21,2015-06-30,2015Q2,8.3,107287577.89779808,890486896552
22,2015-09-30,2015Q3,9.7,214581814.93390495,2081443604859
23,2015-12-31,2015Q4,16.5,219945402.03952712,3629099133652
24,2016-03-31,2016Q1,17.0,107285197.6450799,1823848359966
25,2016-06-30,2016Q2,15.1,219934651.9125207,3321013243879
26,2016-09-30,2016Q3,15.65,219948681.21681976,3442196861043
27,2016-12-30,2016Q4,14.7,219935497.15792075,3233051808221
28,2017-03-31,2017Q1,15.4,219938409.3915344,3387051504630
29,2017-06-30,2017Q2,14.1,219933333.3333333,3101060000000
30,2017-09-29,2017Q3,10.9,219939981.0964083,2397345793951
31,2017-12-29,2017Q4,10.6,241928264.9733997,2564439608718
32,2018-03-30,2018Q1,11.1,241929321.91847456,2685415473295
33,2018-06-29,2018Q2,12.75,241937812.8776109,3084707114190
34,2018-09-28,2018Q3,12.85,241931438.19751528,3108818980838
35,2018-12-28,2018Q4,7.8,241932954.35545892,1887077043973
36,2019-03-29,2019Q1,7.4,241933196.1757231,1790305651700
37,2019-06-28,2019Q2,7.06,258866893.33837047,1827600266969
38,2019-09-30,2019Q3,7.48,258862999.71415737,1936295237862
39,2019-12-31,2019Q4,6.69,258864632.59180063,1731804392039
40,2020-03-31,2020Q1,3.42,258871915.2521969,885341950163
41,2020-06-30,2020Q2,5.4,258868251.978375,1397888560683
42,2020-09-30,2020Q3,8.76,259411246.24740204,2272442517127
43,2020-12-31,2020Q4,16.9,259483210.8535896,4385266263426
44,2021-03-31,2021Q1,15.15,259114313.12497693,3925581843843
45,2021-06-30,2021Q2,13.9,259117437.33401245,3601732378943
46,2021-09-30,2021Q3,15.2,259102953.02483624,3938364885978
47,2021-12-31,2021Q4,22.85,259132384.14675885,5921174977753
48,2022-03-31,2022Q1,24.8,336963998.4515463,8356707161598
49,2022-06-30,2022Q2,15.0,336948401.1329584,5054226016994
