quarter,change_perc_mean,change_perc_stdv
2010Q1,0.22916666666666666,4.1979036477104845
2010Q2,0.4108064516129032,3.204574240095798
2010Q3,0.56921875,3.327425385702981
2010Q4,-0.03893939393939394,2.5478480384511992
2011Q1,0.8980701754385965,2.8046673081264353
2011Q2,-0.6044262295081967,3.1293889310801895
2011Q3,0.29430769230769227,2.331268410939881
2011Q4,-0.2383076923076923,2.0554216182686593
2012Q1,0.021864406779661005,3.0082131679879516
2012Q2,-0.753225806451613,3.3474442289914785
2012Q3,-0.624375,3.3301565218946485
2012Q4,0.04461538461538462,2.351993221798187
2013Q1,-0.41379310344827586,2.6813088108047105
2013Q2,0.03442622950819672,2.6504355142694087
2013Q3,-0.06938461538461538,2.2715453694312635
2013Q4,0.4209090909090909,2.398981660411977
2014Q1,1.0103571428571427,3.265423800581266
2014Q2,-0.11426229508196722,4.018791053296332
2014Q3,0.26765625,3.226658668913494
2014Q4,-0.4301515151515152,3.1054371635391336
2015Q1,0.005892857142857132,2.331996239499318
2015Q2,-0.006065573770491787,2.619229071494463
2015Q3,0.35261538461538466,2.846293794636213
2015Q4,0.8272727272727273,1.9724444384917572
2016Q1,0.07101694915254236,2.046798757787435
2016Q2,-0.17467741935483871,1.846336840964137
2016Q3,0.06784615384615385,1.6107902683035862
2016Q4,-0.0916923076923077,1.0017914722366894
2017Q1,0.08728813559322035,1.29784812685231
2017Q2,-0.13870967741935483,0.810125438315852
2017Q3,-0.24718749999999998,1.0835984565692982
2017Q4,-0.01292307692307691,2.4751437603936033
2018Q1,0.11368421052631576,2.5889287853548804
2018Q2,0.28193548387096773,3.4419618113110335
2018Q3,0.04187500000000003,2.4540137999120395
2018Q4,-0.7378461538461538,2.3432539423761862
2019Q1,-0.0543103448275862,2.7265196065963413
2019Q2,-0.06622950819672133,1.4528238754628016
2019Q3,0.11169230769230769,2.18379083335519
2019Q4,-0.13696969696969694,2.495275517204444
2020Q1,-1.0849152542372882,3.020720040265209
2020Q2,0.7958064516129033,3.393665530428229
2020Q3,0.7938461538461539,3.091786847999315
2020Q4,1.0660606060606062,3.6705362755483764
2021Q1,-0.12362068965517246,3.624884123145331
2021Q2,-0.08854838709677419,3.203665854526089
2021Q3,0.20531249999999995,3.2909698328116277
2021Q4,0.6539393939393939,2.9964655480892453
2022Q1,0.5824137931034483,3.647314951040987
2022Q2,-0.8083870967741935,4.524428482538017
2022Q3,-0.12296875000000002,2.8952246833815685
