,date,quarter,price,shares_est,lev,market_cap
0,2008-12-31,2008Q4,24.2,4122708.8847825,0.6279984649827698,99769555012
1,2009-03-31,2009Q1,18.5,4122630.131699552,0.6123140546823539,76268657436
2,2009-06-30,2009Q2,28.1,4122644.176404071,0.6305518114544948,115846301357
3,2009-09-30,2009Q3,30.8,4122670.036557296,0.6107536386188771,126978237126
4,2009-12-31,2009Q4,28.0,4122536.7421199377,0.6435899190498976,115431028779
5,2010-03-31,2010Q1,29.3,4122699.945345236,0.6173538810044308,120795108399
6,2010-06-30,2010Q2,61.0,4122532.040180118,0.6495852293569612,251474454451
7,2010-09-30,2010Q3,57.0,4122594.739937821,0.6190346752790107,234987900176
8,2010-12-31,2010Q4,39.1,4122510.4875168,0.619279027550631,161190160062
9,2011-03-31,2011Q1,35.3,4122653.915122534,0.605277312334169,145529683204
10,2011-06-30,2011Q2,26.2,4122624.316584223,0.6510500431255174,108012757095
11,2011-09-30,2011Q3,27.4,4122540.877717492,0.6319674162988249,112957620049
12,2011-12-30,2011Q4,34.0,6282734.342160571,0.6067847645069608,213612967633
13,2012-03-30,2012Q1,34.7,6282613.075450791,0.5875792684063296,218006673718
14,2012-06-29,2012Q2,27.9,6282613.075450791,0.5875792684063296,175284904805
15,2012-09-28,2012Q3,29.8,6282631.292382319,0.5475324729879352,187222412513
16,2012-12-28,2012Q4,25.4,6282510.785568672,0.5477713943310729,159575773953
17,2013-03-29,2013Q1,22.0,6282703.353715027,0.5303131550467219,138219473782
18,2013-06-28,2013Q2,21.0,6282622.627557308,0.5908818024812067,131935075179
19,2013-09-27,2013Q3,21.5,6282576.375233802,0.5588754249345871,135075392068
20,2013-12-31,2013Q4,23.5,6282684.575619671,0.4830315891279279,147643087527
21,2014-03-31,2014Q1,35.0,6282599.473996776,0.4860531342352966,219890981590
22,2014-06-30,2014Q2,29.0,6282551.444003035,0.5298438301132549,182193991876
23,2014-09-30,2014Q3,32.9,6281123.975543125,0.5241593902445526,206648978795
24,2014-12-31,2014Q4,35.5,6282488.417075255,0.5563032003167214,223028338806
25,2015-03-31,2015Q1,33.0,6282498.713771223,0.5239869700249992,207322457554
26,2015-06-30,2015Q2,32.7,6282603.587373698,0.5883875819437993,205441137307
27,2015-09-30,2015Q3,32.5,6282699.951706973,0.5369132096314615,204187748430
28,2015-12-31,2015Q4,36.7,6282612.709079497,0.6102481861572774,230571886423
29,2016-03-31,2016Q1,39.5,6282610.246895961,0.5764871962314694,248163104752
30,2016-06-30,2016Q2,46.5,6282527.616950236,0.6359617243698059,292137534188
31,2016-09-30,2016Q3,52.4,6282683.486238532,0.5810800160554694,329212614679
32,2016-12-30,2016Q4,55.2,6262511.2190894745,0.6063015707111515,345690619294
33,2017-03-31,2017Q1,94.9,6262562.189054727,0.5910379377045015,594317151741
34,2017-06-30,2017Q2,83.8,12562485.720813343,0.6139646957812014,1052736303404
35,2017-09-29,2017Q3,70.0,12562426.810907263,0.5984614469046952,879369876764
36,2017-12-29,2017Q4,67.0,12561897.702001482,0.5995172581458318,841647146034
37,2018-03-30,2018Q1,66.8,12562092.823594768,0.5537787845641443,839147800616
38,2018-06-29,2018Q2,37.5,18843334.34099153,0.6110819068332942,706625037787
39,2018-09-28,2018Q3,39.5,18843398.729316484,0.5502600351765095,744314249808
40,2018-12-28,2018Q4,42.3,18843449.1704786,0.5681589166293881,797077899911
41,2019-03-29,2019Q1,37.3,18843449.1704786,0.5681589166293881,702860654059
42,2019-06-28,2019Q2,31.0,21125783.19746682,0.5511785544860981,654899279121
43,2019-09-30,2019Q3,46.0,21125953.63849765,0.5309518449427969,971793867371
44,2019-12-31,2019Q4,48.6,21125270.70925826,0.5757702184491508,1026688156470
45,2020-03-31,2020Q1,44.0,21126272.403672017,0.5329642635305493,929555985762
46,2020-06-30,2020Q2,45.5,21125855.461264715,0.5964037432174322,961226423488
47,2020-09-30,2020Q3,53.5,21125723.47266881,0.5925317217691026,1130226205788
48,2020-12-31,2020Q4,53.3,21125929.05915765,0.6200048686478666,1126012018853
49,2021-03-31,2021Q1,52.5,26407810.257572323,0.6200048686478666,1386410038523
50,2021-06-30,2021Q2,48.0,26407280.918471158,0.4265781377547828,1267549484087
51,2021-09-30,2021Q3,46.7,26407548.25285212,0.4211091726257496,1233232503408
52,2021-12-31,2021Q4,45.0,26407213.965227146,0.3912803176564145,1188324628435
53,2022-03-31,2022Q1,41.3,26407254.21571747,0.3992829820091911,1090619599109
54,2022-06-30,2022Q2,40.9,26407199.061292104,0.3725255275545692,1080054441607
