,quarter,roa
0,2006Q4,5.3
1,2007Q1,0.87
2,2007Q2,2.86
3,2007Q3,1.17
4,2007Q4,1.2
5,2008Q1,0.05
6,2008Q2,0.77
7,2008Q3,0.02
8,2008Q4,3.07
9,2009Q1,0.18
10,2009Q2,0.35
11,2009Q3,0.59
12,2009Q4,2.65
13,2010Q1,0.57
14,2010Q2,0.22
15,2010Q3,0.76
16,2010Q4,2.22
17,2011Q1,0.05
18,2011Q2,0.05
19,2011Q3,-0.34
20,2011Q4,1.76
21,2012Q1,0.01
22,2012Q2,0.16
23,2012Q3,0.33
24,2012Q4,0.8
25,2013Q1,0.01
26,2013Q2,0.45
27,2013Q3,0.22
28,2013Q4,0.69
29,2014Q1,0.13
30,2014Q2,0.52
31,2014Q3,0.36
32,2014Q4,0.65
33,2015Q1,0.48
34,2015Q2,0.94
35,2015Q3,0.65
36,2015Q4,0.44
37,2016Q1,0.63
38,2016Q2,0.64
39,2016Q3,0.37
40,2016Q4,0.39
41,2017Q1,0.42
42,2017Q2,0.77
43,2017Q3,0.59
44,2017Q4,0.38
45,2018Q1,0.25
46,2018Q2,0.36
47,2018Q3,0.55
48,2018Q4,0.48
49,2019Q1,0.18
50,2019Q2,0.14
51,2019Q3,0.03
52,2019Q4,0.45
53,2020Q1,0.02
54,2020Q2,0.05
55,2020Q3,0.11
56,2020Q4,0.57
57,2021Q1,0.01
58,2021Q2,0.13
59,2021Q3,0.02
60,2021Q4,0.47
61,2022Q1,0.02
62,2022Q2,0.17
