,quarter,roa
0,2006Q4,2.99
1,2007Q1,1.2
2,2007Q2,0.91
3,2007Q3,0.2
4,2007Q4,0.51
5,2008Q1,0.21
6,2008Q2,0.11
7,2008Q3,4.48
8,2008Q4,0.08
9,2009Q1,0.12
10,2009Q2,2.82
11,2009Q3,3.5
12,2009Q4,2.33
13,2010Q1,2.41
14,2010Q2,2.64
15,2010Q3,2.85
16,2010Q4,1.44
17,2011Q1,2.43
18,2011Q2,1.94
19,2011Q3,0.57
20,2011Q4,-1.73
21,2012Q1,0.32
22,2012Q2,0.88
23,2012Q3,0.2
24,2012Q4,-1.22
25,2013Q1,0.29
26,2013Q2,-1.36
27,2013Q3,0.14
28,2013Q4,2.12
29,2014Q1,0.3
30,2014Q2,1.28
31,2014Q3,0.29
32,2014Q4,19.29
33,2015Q1,7.11
34,2015Q2,0.32
35,2015Q3,0.65
36,2015Q4,0.92
37,2016Q1,0.74
38,2016Q2,0.78
39,2016Q3,2.5
40,2016Q4,0.59
41,2017Q1,0.45
42,2017Q2,0.62
43,2017Q3,0.57
44,2017Q4,0.21
45,2018Q1,0.44
46,2018Q2,0.5
47,2018Q3,0.51
48,2018Q4,0.51
49,2019Q1,0.65
50,2019Q2,1.42
51,2019Q3,0.71
52,2019Q4,0.71
53,2020Q1,0.58
54,2020Q2,0.7
55,2020Q3,0.92
56,2020Q4,0.75
57,2021Q1,0.62
58,2021Q2,0.44
59,2021Q3,0.02
60,2021Q4,0.68
61,2022Q1,0.44
62,2022Q2,0.61
