,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
31,2017Q3,294365.0,238664.0,139837.0,113117.0,113117.0,6365007.0,2854049.0,6858023.0,4483099.0,4337146.0,2374925.0,,3226.0,0.0,6.62,38.43,21.95,7.26
32,2017Q4,354425.0,282405.0,136191.0,110549.0,110549.0,7222044.0,3130850.0,8053412.0,5545258.0,5217819.0,2508154.0,,3702.0,16611.0,7.13,31.19,23.76,7.54
33,2018Q1,447998.0,278360.0,172805.0,138722.0,138722.0,8817488.0,3928948.0,9704931.0,7059398.0,5982263.0,2645533.0,,3112.0,17520.0,9.33,30.96,19.07,5.75
34,2018Q2,406490.0,242961.0,109905.0,91228.0,91228.0,8839549.0,2943708.0,9497188.0,6514131.0,5729034.0,2983057.0,,2823.0,13779.0,6.15,22.44,17.26,5.32
35,2018Q3,342454.0,276357.0,131926.0,105569.0,105569.0,10178197.0,3383988.0,10816044.0,7724517.0,7131462.0,3091527.0,,2510.0,14281.0,9.12,30.83,15.89,4.69
36,2018Q4,356412.0,239509.0,52626.0,45421.0,45421.0,10255784.0,2582474.0,10544092.0,7559024.0,7050421.0,2985068.0,,1961.0,14312.0,8.36,12.74,13.02,3.76
37,2019Q1,320957.0,286870.0,111480.0,88870.0,88870.0,10587682.0,2547193.0,11126914.0,8054925.0,8046926.0,3071989.0,,1596.0,14729.0,10.53,27.69,10.92,3.15
38,2019Q2,365522.0,221747.0,37369.0,31954.0,31954.0,11286407.0,3035553.0,11921175.0,8934060.0,8626777.0,2987115.0,,1280.0,14322.0,12.03,8.74,8.96,2.45
39,2019Q3,417522.0,320519.0,140147.0,111456.0,111456.0,11059561.0,3131744.0,11445964.0,8347306.0,8042703.0,3098658.0,,1320.0,14857.0,10.94,26.69,9.15,2.47
40,2019Q4,412176.0,395750.0,191975.0,149480.0,149480.0,11239351.0,2887522.0,11577059.0,8328920.0,7923031.0,3248138.0,,1830.0,15574.0,7.87,36.27,12.31,3.31
41,2020Q1,445177.0,259069.0,72519.0,58150.0,58150.0,10851512.0,2193937.0,11329660.0,8023000.0,7617006.0,3306661.0,,1683.0,15854.0,6.74,13.06,11.11,3.03
42,2020Q2,412806.0,327521.0,168295.0,134904.0,134904.0,11481478.0,2388765.0,12104681.0,8663640.0,8557827.0,3441041.0,,2177.0,15611.0,6.04,32.68,4.0,1.15
43,2020Q3,519647.0,463263.0,304777.0,248130.0,248130.0,11585099.0,2666850.0,13418353.0,9850180.0,9438198.0,3568174.0,,2832.0,17112.0,4.77,47.75,7.08,1.94
44,2020Q4,738285.0,543910.0,318160.0,255903.0,255903.0,12793254.0,4705954.0,14542107.0,10718033.0,10601376.0,3824074.0,,3343.0,18339.0,8.97,34.66,6.92,1.83
45,2021Q1,1088271.0,823329.0,644448.0,499861.0,499861.0,17347112.0,6536515.0,19187971.0,14696262.0,14653590.0,4491709.0,,5457.0,20939.0,5.53,45.93,12.02,2.96
46,2021Q2,1151541.0,718926.0,542231.0,430691.0,430691.0,21351442.0,9302327.0,22522630.0,17688235.0,17079688.0,4834394.0,,6827.0,22536.0,6.5,37.4,9.24,2.07
47,2021Q3,1626277.0,907553.0,744724.0,595638.0,595638.0,28255850.0,11317015.0,28577705.0,20034843.0,19211100.0,8542862.0,,7119.0,19912.0,7.16,36.63,8.91,2.33
48,2021Q4,2076218.0,1305496.0,1043757.0,837564.0,837564.0,36547504.0,15473545.0,37094774.0,27272292.0,26367562.0,9822483.0,,7611.0,22583.0,10.77,40.34,9.12,2.55
49,2022Q1,1771197.0,1163692.0,954725.0,760746.0,760746.0,42534102.0,17122538.0,42690391.0,32333337.0,30383641.0,10357054.0,,7218.0,23813.0,4.23,42.95,7.54,1.91
50,2022Q2,1757250.0,885228.0,561454.0,455555.0,455555.0,44335444.0,11663839.0,44497817.0,29944800.0,28801937.0,14553017.0,,4523.0,11950.0,3.85,25.92,3.66,1.04
