,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2007Q4,103937.0,11549.0,8999653.649666637,,
1,2008Q1,103047.0,11450.0,8999737.991266375,84.34159973822534,0.0009371561685470515
2,2008Q2,105619.0,11735.0,9000340.8606732,602.8694068249315,0.006698295277450621
3,2008Q3,110506.0,12278.0,9000325.785958625,-15.074714574962854,-0.000167490765706291
4,2008Q4,114148.0,12683.0,9000078.845698968,-246.9402596578002,-0.002743756625819007
5,2009Q1,113663.0,12629.0,9000158.365666324,79.51996735669672,0.0008835396459249913
6,2009Q2,118691.0,13188.0,8999924.173491053,-234.19217527098954,-0.0026021572043994994
7,2009Q3,121733.0,13526.0,8999926.06831288,1.8948218263685703,2.1053748797336202e-05
8,2009Q4,124956.0,13884.0,9000000.0,73.93168712034822,0.0008214631902260913
9,2010Q1,135091.0,15010.0,9000066.622251833,66.62225183285773,0.0007402417629680692
10,2010Q2,135425.0,15047.0,9000132.916860504,66.29460867121816,0.0007365958845677087
11,2010Q3,142535.0,15837.0,9000126.286544168,-6.630316335707903,-7.366914779430039e-05
12,2010Q4,144826.0,16092.0,8999875.714640815,-250.571903353557,-0.0027841707074457898
13,2011Q1,146100.0,16233.0,9000184.808722971,309.09408215619624,0.003434308169501392
14,2011Q2,142140.0,15793.0,9000189.95757614,5.1488531697541475,5.72082722034102e-05
15,2011Q3,147004.0,16334.0,8999877.556018122,-312.40155801922083,-0.0034711756473877944
16,2011Q4,144880.0,16098.0,8999875.760964096,-1.7950540259480476,-1.9945320064682267e-05
17,2012Q1,151908.0,16879.0,8999822.264352154,-53.496611941605806,-0.0005944185381693949
18,2012Q2,149418.0,16602.0,9000000.0,177.7356478460133,0.00197484053162237
19,2012Q3,156475.0,17386.0,9000057.51754285,57.517542850226164,0.0006390797251919042
20,2012Q4,158512.0,17612.0,9000227.117874177,169.60033132694662,0.0018844005724047287
21,2013Q1,165682.0,18409.0,9000054.321255907,-172.79661826975644,-0.0019199508369816553
22,2013Q2,163381.0,18153.0,9000220.349253567,166.02799765951931,0.0018447103650444385
23,2013Q3,168553.0,18728.0,9000053.395984622,-166.95326894521713,-0.0018550253159576077
24,2013Q4,175372.0,19486.0,8999897.362208765,-156.03377585671842,-0.001733728392413849
25,2014Q1,183665.0,20407.0,9000098.005586319,200.6433775536716,0.002229346585216441
26,2014Q2,176905.0,19656.0,9000050.875050874,-47.13053544424474,-0.0005236696558560102
27,2014Q3,182933.0,20326.0,8999950.801928565,-100.07312230952084,-0.0011119296595274338
28,2014Q4,187322.0,20814.0,8999807.8216585,-142.98027006536722,-0.0015887035912175577
29,2015Q1,195897.0,21766.0,9000137.829642562,330.00798406265676,0.00366669922515801
30,2015Q2,189285.0,21032.0,8999857.36021301,-280.4694295525551,-0.0031163763860577107
31,2015Q3,198160.0,22018.0,8999909.165228449,51.80501543916762,0.0005756170922182038
32,2015Q4,202772.0,22530.0,9000088.770528184,179.6052997354418,0.001995594758171495
33,2016Q1,211655.0,23517.0,9000085.044861164,-3.725667020305991,-4.1395909057917835e-05
34,2016Q2,216928.0,24103.0,9000041.488611376,-43.55624978803098,-0.0004839561000151713
35,2016Q3,223341.0,22582.0,9890222.300947657,890180.812336281,9.000614801661092
36,2016Q4,228091.0,23298.0,9790153.661258478,-100068.63968917914,-1.0221355369034708
37,2017Q1,236491.0,24156.0,9790155.654909754,1.9936512764543295,2.0363836354884872e-05
38,2017Q2,224420.0,22923.0,9790167.081097588,11.42618783377111,0.00011671085630226145
39,2017Q3,231271.0,23623.0,9790077.466875503,-89.61422208510339,-0.0009153576403078628
40,2017Q4,238379.0,24349.0,9790094.049036922,16.58216141909361,0.00016937693689188655
41,2018Q1,239603.0,24474.0,9790103.783607094,9.734570171684027,9.943275767907533e-05
42,2018Q2,240034.0,24518.0,9790113.386083694,9.602476600557566,9.808340538943249e-05
43,2018Q3,234395.0,23942.0,9790117.784646228,4.398562533780932,4.492859667816425e-05
44,2018Q4,238340.0,24345.0,9790100.636681043,-17.14796518534422,-0.0001751561686822208
45,2019Q1,242736.0,24794.0,9790110.510607405,9.873926362022758,0.00010085612773547898
46,2019Q2,234120.0,23914.0,9790081.124027766,-29.38657963834703,-0.0003001668654841239
47,2019Q3,237457.0,24255.0,9790022.675736962,-58.44829080440104,-0.0005970189522569337
48,2019Q4,244732.0,24998.0,9790063.205056405,40.52931944280863,0.000413984247025861
49,2020Q1,247955.0,25327.0,9790144.904647214,81.69959080964327,0.0008345084940557097
50,2020Q2,239612.0,24228.0,9889879.478289582,99734.5736423675,1.0084508497935327
51,2020Q3,243435.0,24866.0,9789873.723156117,-100005.75513346493,-1.0215224216520793
52,2020Q4,249521.0,25487.0,9790128.300702319,254.57754620164633,0.0026003494375388685
53,2021Q1,253279.0,25871.0,9790073.82783812,-54.47286419942975,-0.0005564091257875493
54,2021Q2,244133.0,24937.0,9789990.776757428,-83.05108069069684,-0.0008483264446772485
55,2021Q3,248280.0,25361.0,9789834.785694571,-155.99106285721064,-0.0015933983184798287
56,2021Q4,251082.0,25647.0,9789916.9493508,82.16365622915328,0.0008392681639102342
57,2022Q1,254160.0,25961.0,9790069.719964562,152.77061376161873,0.0015604650235542116
58,2022Q2,247410.0,25272.0,9789886.03988604,-183.6800785213709,-0.0018762228464460145
