Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI,PTI
date,,,,,,,,,,,,
2011-03-02,5.92,-0.4,-2.67,14.6,15.0,16.0,15.0,5984590000,0,403600,0,403600
2011-03-03,5.96,-0.1,-0.68,14.7,14.8,15.1,14.8,3537740000,0,241400,0,241400
2011-03-04,5.67,-0.7,-4.76,14.0,14.9,14.9,14.7,2451940000,0,171100,0,171100
2011-03-07,5.39,-1.0,-6.99,13.3,14.0,14.0,14.3,2523280000,0,187500,0,187500
2011-03-08,5.55,0.2,1.48,13.7,13.9,14.2,13.5,2567160000,0,186300,0,186300
2011-03-09,5.59,0.0,0.0,13.8,14.4,14.5,13.8,2133480000,0,154200,0,154200
2011-03-10,5.96,0.9,6.52,14.7,13.8,14.7,13.8,3415820000,0,237500,0,237500
2011-03-11,5.87,0.1,0.69,14.5,14.0,14.8,14.4,2072000000,0,142100,0,142100
2011-03-14,5.63,-0.7,-4.79,13.9,14.7,14.8,14.6,1946890000,0,137000,0,137000
2011-03-15,5.67,-0.2,-1.41,14.0,14.4,14.4,14.2,2044430000,2128000000,145500,160000,305500
2011-03-16,5.71,0.0,0.0,14.1,14.4,14.5,14.1,2278490000,0,162000,0,162000
2011-03-17,5.71,0.0,0.0,14.1,14.2,14.2,14.1,2909830000,4620000000,207000,350000,557000
2011-03-18,5.79,0.2,1.42,14.3,14.4,14.4,14.1,2066820000,0,145600,0,145600
2011-03-21,5.75,0.0,0.0,14.2,14.4,14.6,14.2,1483940000,0,103800,0,103800
2011-03-22,5.59,-0.5,-3.5,13.8,14.3,14.4,14.3,1662020000,0,118300,0,118300
2011-03-23,5.55,-0.3,-2.14,13.7,13.7,14.0,14.0,1864240000,0,135400,0,135400
2011-03-24,5.55,-0.1,-0.72,13.7,14.3,14.3,13.8,1783400000,0,129700,0,129700
