,quarter,roa
0,2018Q3,0.0
1,2018Q4,-1.39
2,2019Q1,0.0
3,2019Q2,0.0
4,2019Q3,0.27
5,2019Q4,6.89
6,2020Q1,0.01
7,2020Q2,2.75
8,2020Q3,0.1
9,2020Q4,2.34
10,2021Q1,0.05
11,2021Q2,1.71
12,2021Q3,0.08
13,2021Q4,1.76
14,2022Q1,0.01
15,2022Q2,0.88
