,timestamp,delta_volume,date,note
0,1414688400,30000000.0,2014-10-31,"Niêm yết cổ phiếu lần đầu - 30,000,000 CP"
1,1415638800,30000000.0,2014-11-11,"Giao dịch lần đầu - 30,000,000 CP"
2,1433696400,30000000.0,2015-06-08,"Niêm yết cổ phiếu lần đầu - 30,000,000 CP"
3,1433782800,,2015-06-09,Giao dịch trở lại sàn HOSE
4,1433782800,,2015-06-09,Hủy niêm yết cổ phiếu
5,1434387600,30000000.0,2015-06-16,"Giao dịch lần đầu - 30,000,000 CP"
6,1465405200,32399936.0,2016-06-09,"Niêm yết cổ phiếu bổ sung - 32,399,936 CP"
7,1466355600,2399936.0,2016-06-20,"Giao dịch bổ sung - 2,399,936 CP"
8,1491325200,2478458.0,2017-04-05,"Niêm yết cổ phiếu bổ sung - 2,478,458 CP"
9,1492102800,2478458.0,2017-04-14,"Giao dịch bổ sung - 2,478,458 CP"
10,1495645200,30000000.0,2017-05-25,"Giao dịch bổ sung - 30,000,000 CP"
11,1517418000,98626480.0,2018-02-01,"Niêm yết cổ phiếu bổ sung - 98,626,480 CP"
12,1517936400,29426480.0,2018-02-07,"Giao dịch bổ sung - 29,426,480 CP"
13,1548003600,69200000.0,2019-01-21,"Giao dịch bổ sung - 69,200,000 CP"
14,1663693200,,2022-09-21,Đưa cổ phiếu vào diện cảnh báo
15,1664730000,,2022-10-03,Đưa cổ phiếu vào diện kiểm soát
16,1666544400,,2022-10-24,Đưa cổ phiếu vào diện hạn chế giao dịch
