quarter,change_perc_mean,change_perc_stdv
2018Q2,0.7015625,4.170194634101666
2018Q3,-0.07609374999999999,1.7898227430080582
2018Q4,-0.19215384615384612,2.4555686028823422
2019Q1,0.40568965517241373,2.245341463555439
2019Q2,-0.2280327868852459,1.1629772420704416
2019Q3,0.19615384615384612,1.606545879662806
2019Q4,-0.07075757575757576,1.2383615858259727
2020Q1,-0.6988135593220338,2.554012451530258
2020Q2,0.5487096774193547,2.7275013989994865
2020Q3,0.013230769230769228,1.668862924730027
2020Q4,0.2663636363636364,1.352992849334264
2021Q1,0.19086206896551727,2.6525805273969474
2021Q2,0.3290322580645161,1.8875386954473834
2021Q3,-0.23953124999999997,2.0890777411412307
2021Q4,0.08121212121212121,1.5237802336512312
2022Q1,-0.12448275862068965,1.7513274889014132
2022Q2,-0.2609677419354839,1.694198112631459
2022Q3,-0.30609375,1.4779561361142548
