quarter,s,ln_s
2018Q2,0.6656999600756177,0.008215122897158832
2018Q3,0.5548040998201885,0.006956569971268328
2018Q4,0.37241979692249827,0.005418652840914809
2019Q1,0.36998172989106665,0.004976704460780744
2019Q2,0.28316123687151434,0.0034976607513106865
2019Q3,0.33425630972536063,0.004364286063274906
2019Q4,0.3067108326792453,0.003649770932235023
2020Q1,0.40953319434765595,0.008752154067067591
2020Q2,0.42111638133395435,0.006712518899677155
2020Q3,0.3717285764407688,0.005341964943524632
2020Q4,0.3340869983756698,0.0043745253092399424
2021Q1,0.49838103398401223,0.0069020467827482215
2021Q2,0.4917037880107219,0.005778770280411941
2021Q3,0.5851236636837637,0.006999891962932491
2021Q4,0.34152918808920063,0.004409151610723809
2022Q1,0.35654978369740103,0.004929559076974699
2022Q2,0.4985374702532136,0.008977875628870539
2022Q3,0.24641893547654317,0.004353824494870173
