,date,quarter,price,shares_est,market_cap
0,2008-03-31,2008Q1,21.8,1000000.0,21800000000
1,2008-06-30,2008Q2,14.5,1000000.0,14500000000
2,2008-09-30,2008Q3,15.7,1000000.0,15700000000
3,2008-12-31,2008Q4,18.5,1125107.686417153,20814492199
4,2009-03-31,2009Q1,12.1,1125047.8011472276,13613078394
5,2009-06-30,2009Q2,9.6,2000000.0,19200000000
6,2009-09-30,2009Q3,10.4,2000000.0,20800000000
7,2009-12-31,2009Q4,10.7,2000097.5895384012,21401044208
8,2010-03-31,2010Q1,9.3,2000000.0,18600000000
9,2010-06-30,2010Q2,42.5,2000000.0,85000000000
10,2010-09-30,2010Q3,31.5,1999907.9952157512,62997101849
11,2010-12-31,2010Q4,19.9,2000086.0067085235,39801711533
12,2011-03-31,2011Q1,15.8,1999921.327983636,31598756982
13,2011-06-30,2011Q2,8.8,2000000.0,17600000000
14,2011-09-30,2011Q3,8.2,2000084.537999831,16400693212
15,2011-12-30,2011Q4,6.9,2000000.0,13800000000
16,2012-03-30,2012Q1,4.9,1999912.273006404,9799570138
17,2012-06-29,2012Q2,5.3,2000000.0,10600000000
18,2012-09-28,2012Q3,3.2,2000000.0,6400000000
19,2012-12-28,2012Q4,3.1,2000000.0,6200000000
20,2013-03-29,2013Q1,2.5,2000111.8318049652,5000279580
21,2013-06-28,2013Q2,2.3,2000000.0,4600000000
22,2013-09-30,2013Q3,2.1,2000000.0,4200000000
23,2013-12-31,2013Q4,3.2,2000000.0,6400000000
24,2014-03-31,2014Q1,4.5,2000150.0600240096,9000675270
25,2014-06-30,2014Q2,2.7,2000154.0832049304,5400416025
26,2014-09-30,2014Q3,2.6,1999843.038769424,5199591901
27,2014-12-31,2014Q4,2.3,2000000.0,4600000000
28,2015-03-31,2015Q1,1.9,2000000.0,3800000000
29,2015-06-30,2015Q2,1.8,2000157.3811772112,3600283286
30,2015-09-30,2015Q3,1.9,2000000.0,3800000000
31,2015-12-31,2015Q4,1.9,2000000.0,3800000000
32,2016-03-31,2016Q1,1.8,2000000.0,3600000000
33,2016-06-30,2016Q2,1.3,2000158.7049674653,2600206316
34,2016-09-30,2016Q3,2.0,2000179.8237727028,4000359648
35,2016-12-30,2016Q4,5.0,2000129.785853342,10000648929
36,2017-03-31,2017Q1,10.0,2000126.582278481,20001265823
37,2017-06-30,2017Q2,11.4,2000000.0,22800000000
38,2017-09-29,2017Q3,9.2,2000118.2732111176,18401088114
39,2017-12-29,2017Q4,8.5,2000000.0,17000000000
40,2018-03-30,2018Q1,10.0,1999926.5246142545,19999265246
41,2018-06-29,2018Q2,10.5,2000000.0,21000000000
42,2018-09-28,2018Q3,29.2,1999977.216285799,58399334716
43,2018-12-28,2018Q4,42.5,2000000.0,85000000000
44,2019-03-29,2019Q1,19.9,17999774.06235879,358195503841
45,2019-06-28,2019Q2,12.8,17999838.012958962,230397926566
46,2019-09-30,2019Q3,9.2,18000268.082140367,165602466356
47,2019-12-31,2019Q4,8.8,18000147.73958436,158401300108
48,2020-03-31,2020Q1,6.1,17999904.095137622,109799414980
49,2020-06-30,2020Q2,12.7,17999810.201660734,228597589561
50,2020-09-30,2020Q3,14.9,18000327.424107768,268204878619
51,2020-12-31,2020Q4,10.1,25200787.68349445,254527955603
52,2021-03-31,2021Q1,9.3,43199497.20217338,401755323980
53,2021-06-30,2021Q2,8.1,43201459.39086294,349931821066
54,2021-09-30,2021Q3,8.8,43199922.92870905,380159321773
55,2021-12-31,2021Q4,11.7,43198688.04664723,505424650146
56,2022-03-31,2022Q1,11.1,43200437.57498765,479524857082
57,2022-06-30,2022Q2,6.9,43200177.996850826,298081228178
