,quarter,roa
0,2010Q3,0.0
1,2011Q1,9.01
2,2011Q2,0.0
3,2011Q3,4.92
4,2011Q4,6.07
5,2012Q1,3.82
6,2012Q2,3.85
7,2012Q3,2.93
8,2012Q4,4.17
9,2013Q1,3.19
10,2013Q2,3.11
11,2013Q3,2.48
12,2013Q4,3.28
13,2014Q1,2.35
14,2014Q2,1.54
15,2014Q3,3.92
16,2014Q4,5.15
17,2015Q1,10.25
18,2015Q2,6.58
19,2015Q3,4.21
20,2015Q4,2.71
21,2016Q1,1.74
22,2016Q2,0.85
23,2016Q3,0.88
24,2016Q4,0.95
25,2017Q1,0.33
26,2017Q2,0.44
27,2017Q3,0.62
28,2017Q4,1.43
29,2018Q1,1.25
30,2018Q2,1.18
31,2018Q3,1.99
32,2018Q4,0.95
33,2019Q1,1.35
34,2019Q2,0.95
35,2019Q3,0.68
36,2019Q4,2.67
37,2020Q1,1.88
38,2020Q2,3.07
39,2020Q3,1.5
40,2020Q4,1.01
41,2021Q1,1.38
42,2021Q2,1.3
43,2021Q3,0.78
44,2021Q4,2.1
45,2022Q1,1.67
46,2022Q2,0.9
