,quarter,roa
0,2008Q1,2.68
1,2008Q3,14.96
2,2008Q4,9.69
3,2009Q1,2.47
4,2009Q2,2.49
5,2009Q3,2.36
6,2009Q4,2.4
7,2010Q1,2.11
8,2010Q2,2.07
9,2010Q3,1.95
10,2010Q4,1.69
11,2011Q1,1.71
12,2011Q2,1.21
13,2011Q3,0.86
14,2011Q4,1.41
15,2012Q1,0.38
16,2012Q2,-0.18
17,2012Q3,1.04
18,2012Q4,1.53
19,2013Q1,0.59
20,2013Q2,2.21
21,2013Q3,1.35
22,2013Q4,1.44
23,2014Q1,1.88
24,2014Q2,1.83
25,2014Q3,1.68
26,2014Q4,0.82
27,2015Q1,2.2
28,2015Q2,2.98
29,2015Q3,1.37
30,2015Q4,2.59
31,2016Q1,2.61
32,2016Q2,2.57
33,2016Q3,1.64
34,2016Q4,4.36
35,2017Q1,1.47
36,2017Q2,2.23
37,2017Q3,1.34
38,2017Q4,1.64
39,2018Q1,0.47
40,2018Q2,0.12
41,2018Q3,-0.15
42,2018Q4,0.35
43,2019Q1,-0.12
44,2019Q2,-0.12
45,2019Q3,0.35
46,2019Q4,5.13
47,2020Q1,0.42
48,2020Q2,1.08
49,2020Q3,0.88
50,2020Q4,1.42
51,2021Q1,0.64
52,2021Q2,1.73
53,2021Q3,0.93
54,2021Q4,1.5
55,2022Q1,0.7
56,2022Q2,1.29
